SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
ii,Non Agricultural Land,"MAUJE BHULDHANA BHUMAPAN N. 44/3 PLOT N. 01 TO 31
Total Area 51728 SQ.FT
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,55,18,400  1 Crore+",Nil,Nil,Nil,Nil,Nil, 15518400
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,55,18,400  1 Crore+",Nil,Nil,Nil,Nil,Nil, 15518400
vii,Totals Calculated,"Rs 1,55,18,400
1 Crore+",Nil,Nil,Nil,Nil,Nil, 15518400
