SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"vanjarwadi, Part No. 64
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2011-07-02
Purchase Cost 595030.00
Development Cost 0.00
16,06,250  16 Lacs+

Hingoli, Part No. 179
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2014-10-21
Purchase Cost 780640.00
Development Cost 0.00
16,66,000  16 Lacs+

Santuk Prinpi, Part No. 180
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2011-02-21
Purchase Cost 379360.00
Development Cost 0.00
9,09,500  9 Lacs+",Nil,Nil,Nil,Nil,Nil, 4181750
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"28-166, 66/1CTS 5834
Total Area 34.65 Sq ft
Built Up Area
Whether Inherited N
Purchase Date 2006-07-20
Purchase Cost 28000.00
Development Cost 699000.00
7,27,000  7 Lacs+",Nil,Nil,Nil,Nil,Nil, 727000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"49,08,750  49 Lacs+",Nil,Nil,Nil,Nil,Nil, 4908750
vii,Totals Calculated,"Rs 49,08,750
49 Lacs+",Nil,Nil,Nil,Nil,Nil, 4908750
