SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"CTS No.1/1 Varsoli Palghar Maharashtra
Total Area 2.35Acres
Built Up Area
Whether Inherited N
Purchase Date 2013-06-21
Purchase Cost 1050500.00
Development Cost 0.00
13,00,000  13 Lacs+","Mani Pargana Kolasala Pindra (UP) 240,236,452,262,466, 273/167,268,270,328,368,263,264,114,147,441,522
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,61,48,750  1 Crore+

CTS No. 1/1 Varsoli Palghar
Total Area 2.35Acres
Built Up Area
Whether Inherited N
Purchase Date 2013-06-21
Purchase Cost 1050500.00
Development Cost 0.00
13,00,000  13 Lacs+

CTS 125/1, 112/1 Shenavli Raigad
Total Area 7Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-02-18
Purchase Cost 643480.00
Development Cost 0.00
10,50,000  10 Lacs+

CTS No. 285,288,296 Borghar Haveli Raigad
Total Area 2.95Acre
Built Up Area
Whether Inherited N
Purchase Date 2013-08-30
Purchase Cost 212350.00
Development Cost 0.00
3,50,000  3 Lacs+

CTS No. 39/12 Kakadshet Raigad Maharashtra
Total Area 4.4Acre
Built Up Area
Whether Inherited N
Purchase Date 2013-08-26
Purchase Cost 97845.00
Development Cost 0.00
1,50,000  1 Lacs+

S.No. 284 Kharkeaun Pargana Kolasala UP
Total Area 1.56Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-08-21
Purchase Cost 4358020.00
Development Cost 0.00
1,39,04,000  1 Crore+

S No. 284 Kharkeaun Kolasala
Total Area 1.25Acre
Built Up Area
Whether Inherited N
Purchase Date 2016-09-16
Purchase Cost 3174320.00
Development Cost 0.00
1,11,32,000  1 Crore+

S No. 284 Kharkeaun Pargana UP
Total Area 0.299
Built Up Area
Whether Inherited N
Purchase Date 2017-09-01
Purchase Cost 855110.00
Development Cost 0.00
26,62,000  26 Lacs+

S No. 266 Access Path Kharkaeun Pargana UP
Total Area 25Feet
Built Up Area
Whether Inherited N
Purchase Date 2015-07-07
Purchase Cost 233500.00
Development Cost 0.00
2,33,500  2 Lacs+

S No. 284/289 Access Path Kharkeaun Pargana
Total Area 25Feet
Built Up Area
Whether Inherited N
Purchase Date 2015-04-08
Purchase Cost 1400250.00
Development Cost 0.00
14,00,250  14 Lacs+

S No. 258 (Access Path) Kharkaeun Kolasala UP
Total Area 0.14Acres
Built Up Area
Whether Inherited N
Purchase Date 2015-04-08
Purchase Cost 260100.00
Development Cost 0.00
2,60,100  2 Lacs+",Nil,Nil,Nil,Nil, 49890600
ii,Non Agricultural Land,"Plot No 79 Village Achhad Taluka Talasari Maharashtra
Total Area 11836Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1983-10-07
Purchase Cost 5730.00
Development Cost 0.00
50,000  50 Thou+","Survey No. (Part Of Settlement Plot No. 102) Raghuvanshi Anand Nagar Colony, Mauja Bharlat Pargana Shivpur Varnasi UP
Total Area 5607Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1999-05-01
Purchase Cost 92800.00
Development Cost 0.00
13,02,250  13 Lacs+

Survey No. (Part No Settlement Plot No. 102) Raghuvanshi Anand Nagar Colony, Bharlay Pargana UP
Total Area 1530Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1998-01-06
Purchase Cost 48125.00
Development Cost 0.00
3,55,250  3 Lacs+",Nil,Nil,Nil,Nil, 1707500
iii,Commercial Buildings,"Shop No. 3 JP Residency Chincholi bunder Rd Malad S No. 4 CTS 15/A
Total Area 900Sq.Ft
Built Up Area 1081Sq.Ft
Whether Inherited N
Purchase Date 2010-05-18
Purchase Cost 707920.00
Development Cost 0.00
1,26,40,000  1 Crore+","Shop No. 1 JP Residency Chincholi Bunder RD Malas S No. 4
Total Area 445Sq.Ft
Built Up Area 1402Sq.Ft
Whether Inherited N
Purchase Date 2010-05-18
Purchase Cost 265220.00
Development Cost 0.00
68,93,000  68 Lacs+

Shed No. 1 To 7 Municipal Ass No. PN2404030100000 Vijaukar Wadi SV Road Malad
Total Area 1402Sq.Ft
Built Up Area 1822Sq.Ft
Whether Inherited N
Purchase Date 1979-05-21
Purchase Cost 70000.00
Development Cost 0.00
1,40,44,000  1 Crore+

Occupier Of A Shed At Chandraraj Chawl Chincholi
Total Area 419Sq.Ft
Built Up Area 545Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
65,00,000  65 Lacs+",Nil,Nil,Nil,Nil, 40077000
iv,Residential Buildings,"Flat No. 305, Daulat Apt. Chincholi Bunder Road, Malad
Total Area 440Sq.Ft
Built Up Area 528Sq.Ft
Whether Inherited N
Purchase Date 1993-05-06
Purchase Cost 175790.00
Development Cost 0.00
26,50,000  26 Lacs+

Flat No.1101, Kingston Palace, Chincholi Bunder
Total Area 846Sq.Ft
Built Up Area 1015Sq.Ft
Whether Inherited N
Purchase Date 2002-04-26
Purchase Cost 980655.00
Development Cost 0.00
55,67,000  55 Lacs+","Flat No. 305, Daulat Apt, Chincholi Bunder
Total Area 440Sq.Ft
Built Up Area 528Sq.Ft
Whether Inherited N
Purchase Date 1993-05-06
Purchase Cost 175790.00
Development Cost 0.00
26,50,000  26 Lacs+

Flat No. 1101, Kingston Palace Chincholi
Total Area 846Sq.Ft
Built Up Area 1015Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 980655.00
Development Cost 0.00
55,67,000  55 Lacs+

R No. 6 Rajeshwar Chawl Chincholi Bunder
Total Area 150Sq.Ft
Built Up Area 180Sq.Ft
Whether Inherited N
Purchase Date 2010-08-05
Purchase Cost 583000.00
Development Cost 0.00
17,95,000  17 Lacs+

Flat No. 701, JP Residency Chincholi
Total Area 250Sq.Ft
Built Up Area 300Sq.Ft
Whether Inherited N
Purchase Date 2010-03-12
Purchase Cost 2587640.00
Development Cost 0.00
55,75,000  55 Lacs+

Flat No. 702, JP Residency Chincholi Bunder
Total Area 400Sq.Ft
Built Up Area 480Sq.Ft
Whether Inherited N
Purchase Date 2010-03-12
Purchase Cost 2337970.00
Development Cost 0.00
50,25,000  50 Lacs+",Nil,Nil,Nil,Nil, 28829000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"2,22,07,000  2 Crore+","9,82,97,100  9 Crore+",Nil,Nil,Nil,Nil, 120504100
vii,Totals Calculated,"Rs 2,22,07,000
2 Crore+","Rs 9,82,97,100
9 Crore+",Nil,Nil,Nil,Nil, 120504100
