SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
ii,Non Agricultural Land,Nil,Nil,"Devlali Nashik 34/1A/1+34/2A/1
Total Area 2502Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2000-11-02
Purchase Cost 389500.00
Development Cost 0.00
32,48,025  32 Lacs+",Nil,Nil,Nil, 3248025
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Dasak Nashik 69/6 Sadguru Apt 5
Total Area 541Sq.Ft
Built Up Area 541Sq.Ft
Whether Inherited N
Purchase Date 2015-08-07
Purchase Cost 1080000.00
Development Cost 0.00
11,69,500  11 Lacs+",Nil,"Devlalai Nashik 116/2 4608,4613,4638,4641
Total Area 418Sq.Ft
Built Up Area 418Sq.Ft
Whether Inherited N
Purchase Date 1979-12-25
Purchase Cost 150000.00
Development Cost 0.00
10,67,113  10 Lacs+",Nil,Nil,Nil, 2236613
v,Others,Nil,Nil,"Devlali Nashik 404/39 6040007633
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,25,282  8 Lacs+",Nil,Nil,Nil, 825282
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"11,69,500  11 Lacs+",Nil,"51,40,420  51 Lacs+",Nil,Nil,Nil, 6309920
vii,Totals Calculated,"Rs 11,69,500
11 Lacs+",Nil,"Rs 51,40,420
51 Lacs+",Nil,Nil,Nil, 6309920
