SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Mouje Sor Survey No.58/9
Total Area 0.80.9 Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
0*(Value Not Given)  

Mouje Khanivali Survey No.20/3
Total Area 1.72.0 Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
0*(Value Not Given)",Nil,Nil,Nil,Nil,Nil, 0
ii,Non Agricultural Land,"Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,89,992  8 Lacs+",Nil,Nil,Nil,Nil,Nil, 889992
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Khanivali Property No.244
Total Area 308.08 sqm
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,74,191.02  2 Lacs+",Nil,Nil,Nil,Nil,Nil, 274191.02
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"11,64,183.02  11 Lacs+",Nil,Nil,Nil,Nil,Nil, 1164183.02
vii,Totals Calculated,"Rs 11,64,183.02
11 Lacs+",Nil,Nil,Nil,Nil,Nil, 1164183.02
