SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,"Shop no. 205,6,7 Market
Total Area 1050Sq.Ft
Built Up Area 1250Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
0*(Value Not Given)","Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 1575340.00
15,75,340  15 Lacs+",Nil,Nil,Nil,Nil, 1575340
iv,Residential Buildings,"Flat No. B 26
Total Area 1680Sq.Ft
Built Up Area 925Sq.Ft
Whether Inherited N
Purchase Date 2015-09-19
Purchase Cost 4000000.00
Development Cost 0.00
75,00,000  75 Lacs+

Flat No. 103
Total Area 925Sq.Ft
Built Up Area 1100Sq.Ft
Whether Inherited N
Purchase Date 2017-10-18
Purchase Cost 3000000.00
Development Cost 0.00
50,00,000  50 Lacs+","Flat No. B 25
Total Area 1680Sq.Ft
Built Up Area 2100Sq.Ft
Whether Inherited N
Purchase Date 2015-09-19
Purchase Cost 4000000.00
Development Cost 0.00
75,00,000  75 Lacs+",Nil,Nil,Nil,Nil, 20000000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,25,00,000  1 Crore+","90,75,340  90 Lacs+",Nil,Nil,Nil,Nil, 21575340
vii,Totals Calculated,"Rs 1,25,00,000
1 Crore+","Rs 90,75,340
90 Lacs+",Nil,Nil,Nil,Nil, 21575340
