SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"(1)Mauja-Belkheda G No 38 Kshetra 3hec 79R, (2)Mauja-Belkheda, G No.35, Area-00 Hect. 60 R, (3)Mauja-Nagad, Gat No.6, Area-00 Hect. 13 R, (4)Mauja-Dighi, Teh.Pachora, Gat No.144/2, Area-01 Hect. 90 R, Purchase Date-21/11/1990, Purchase Cost-51000
Total Area 16 Acre 2 Guntha
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,28,88,000  1 Crore+","(1)Mauja-Saigavhan Gat No 221, Area-2 Hect. 00 R, Purchase Date-20/10/2016, Purchase Cost-116500 (2)Mauja-Belkheda, Gat No.31, Area-02 Hect. 02 R
Total Area 10 Acre 02 Guntha
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
59,06,000  59 Lacs+",Nil,"(1)Mauja-Belkheda, Gat No.38, Area-3 Hect. 80 R, (2)Mauja-Saigavhan, Gat No.221, Area-02 Hect. 00 R, Purchase Date-20/10/2016, Purchase Cost-116500
Total Area 13 Acre 20 Guntha
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+",Nil,Nil, 28794000
ii,Non Agricultural Land,"G No 6 13 Gunthe
Total Area 1316.60 sqmt
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,79,000  15 Lacs+",Nil,Nil,Nil,Nil,Nil, 1579000
iii,Commercial Buildings,Nil,"Mauja-Nagad, Tal-Kannad, Gat No 6, H.P. Petrol Pump, Stock Petroldal
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+",Nil,"Mauja-Saigavhan Tal kannad Gat No 221 Sand Crusher
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
30,00,000  30 Lacs+",Nil,Nil, 4000000
iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,44,67,000  1 Crore+","69,06,000  69 Lacs+",Nil,"1,30,00,000  1 Crore+",Nil,Nil, 34373000
vii,Totals Calculated,"Rs 1,44,67,000
1 Crore+","Rs 69,06,000
69 Lacs+",Nil,"Rs 1,30,00,000
1 Crore+",Nil,Nil, 34373000
