SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Panshendra Taluka,District-Jalna part No. 140
Total Area 2 Acre
Built Up Area
Whether Inherited N
Purchase Date 2007-04-16
Purchase Cost 180000.00
Development Cost 0.00
16,27,200  16 Lacs+",Nil,Nil,Nil,"Panshendra Taluka,District-Jalna
Total Area 17 Acre 15 Guntha
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,67,32,250  2 Crore+",Nil, 28359450
ii,Non Agricultural Land,"Devlai,Taluka,District-Aurangabad
Total Area 3228.00 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1995-05-29
Purchase Cost 10406.00
Development Cost 0.00
30,00,000  30 Lacs+

Dudhnakalegaon Taluka,District-Jalna
Total Area 43560.00 Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 2002-07-08
Purchase Cost 31640.00
Development Cost 350000.00
36,00,000  36 Lacs+

Pachan Vadgaon,Taluka,District-Jalna
Total Area 88120.00 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2002-07-08
Purchase Cost 54140.00
Development Cost 290000.00
72,90,000  72 Lacs+",Nil,Nil,Nil,Nil,Nil, 13890000
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Building- Aambivali (Andheri),Mumbai Nagar
Total Area 1124.19 Sq.Ft
Built Up Area 1653.00 Sq.Ft
Whether Inherited N
Purchase Date 2011-09-04
Purchase Cost 4215350.00
Development Cost 0.00
1,80,00,000  1 Crore+","Pritisuddha nagar,Jalna
Total Area 6296.94 Sq.Ft
Built Up Area 5200.00 Sq.Ft
Whether Inherited N
Purchase Date 2001-10-23
Purchase Cost 311000.00
Development Cost 5000000.00
16,00,000  16 Lacs+",Nil,Nil,Nil,Nil, 19600000
v,Others,"May Kishan Vyankaya And company,Jalna Partnership organazation Current Market Value-61887910.00 5 % Part
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
30,94,395  30 Lacs+

Mayers Laxi Papers Products partnership Organazation Current market value-1000000.00 12 % Part
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,20,000  1 Lacs+",Nil,Nil,Nil,Nil,Nil, 3214395
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"3,67,31,595  3 Crore+","1,60,00,000  1 Crore+",Nil,Nil,"2,67,32,250  2 Crore+",Nil, 79463845
vii,Totals Calculated,"Rs 3,67,31,595
3 Crore+","Rs 16,00,000
16 Lacs+",Nil,Nil,"Rs 2,67,32,250
2 Crore+",Nil, 65063845
