SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Rihe Mulshi 481/2
Total Area 6.88.50
Built Up Area
Whether Inherited N
Purchase Date 1996-07-02
Purchase Cost 42500.00
Development Cost 0.00
3,60,00,000  3 Crore+

Uruli Kanchan Haveli Pune 1476
Total Area 0.5
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
57,00,000  57 Lacs+

Uruli Kanchan Pune 1421
Total Area 0.5
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
38,00,000  38 Lacs+",Nil,Nil,Nil,Nil,Nil, 45500000
ii,Non Agricultural Land,"Shivajinagar Bhamburda Pune 1201 A/9
Total Area 201.25Sq.Mtrs
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,47,13,415  1 Crore+",Nil,Nil,Nil,Nil,Nil, 14713415
iii,Commercial Buildings,"Shivajinagar Bhamburda Pune
Total Area 872.11Sq.Mtrs
Built Up Area 216.55Sq.Mtrs
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,60,00,000  1 Crore+",Nil,Nil,Nil,Nil,Nil, 16000000
iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"7,62,13,415  7 Crore+",Nil,Nil,Nil,Nil,Nil, 76213415
vii,Totals Calculated,"Rs 7,62,13,415
7 Crore+",Nil,Nil,Nil,Nil,Nil, 76213415
