SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Mauja ISapur Tal Digres Jila Yavatmal Gat No 50
Total Area 2.00 Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,00,000  15 Lacs+

Mauja Kelvan Tal Vada Jila Palghar Gat No 448
Total Area 1 H 45 R
Built Up Area
Whether Inherited N
Purchase Date 2012-07-12
Purchase Cost 1172500.00
Development Cost 0.00
35,00,000  35 Lacs+

Mauja Jab Tal Jilha Yavatmal Gat No 180
Total Area 3.52 R
Built Up Area
Whether Inherited N
Purchase Date 2018-11-14
Purchase Cost 509680.00
Development Cost 0.00
7,00,000  7 Lacs+",Nil,Nil,Nil,Nil,Nil, 5700000
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,"Yavatmal Nagar Parishad Under Building Road No 31 38D Plot No 20
Total Area 944.57 Sq Ft
Built Up Area 900 Sq Ft
Whether Inherited N
Purchase Date 1999-05-13
Purchase Cost 240868.00
Development Cost 300000.00
51,00,000  51 Lacs+",Nil,Nil,Nil,Nil,Nil, 5100000
iv,Residential Buildings,"Ward No 05 N P Tal Jila Yavatmal 24 Shit 52
Total Area 4488 Sq Ft
Built Up Area 2000 Sq Ft
Whether Inherited N
Purchase Date 2003-11-28
Purchase Cost 1205430.00
Development Cost 2330570.00
70,00,000  70 Lacs+",Nil,Nil,Nil,Nil,Nil, 7000000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,78,00,000  1 Crore+",Nil,Nil,Nil,Nil,Nil, 17800000
vii,Totals Calculated,"Rs 1,78,00,000
1 Crore+",Nil,Nil,Nil,Nil,Nil, 17800000
