SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Lavhali kotul Tal Akole 42/2
Total Area 1 Acre 20 Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+",Nil,Nil,Nil,Nil,Nil, 500000
ii,Non Agricultural Land,"Rajur Tal Akole 243/21
Total Area 1633.50 sqft
Built Up Area
Whether Inherited N
Purchase Date 2023-07-20
Purchase Cost 757000.00
Development Cost 0.00
15,00,000  15 Lacs+",Nil,Nil,Nil,Nil,Nil, 1500000
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Rajur Tal Akole Gram Pan M N 1312
Total Area 1560 sqft
Built Up Area 1560 sqft
Whether Inherited N
Purchase Date 2023-07-20
Purchase Cost 757000.00
Development Cost 0.00
15,00,000  15 Lacs+",Nil,Nil,Nil,Nil,Nil, 1500000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"35,00,000  35 Lacs+",Nil,Nil,Nil,Nil,Nil, 3500000
vii,Totals Calculated,"Rs 35,00,000
35 Lacs+",Nil,Nil,Nil,Nil,Nil, 3500000
