SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"gat no 330
Total Area 2.33 acers
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,60,000  6 Lacs+

gat no 348
Total Area 0.06 acers
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
85,000  85 Thou+

gat no 330
Total Area 0.23 acers
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,25,000  3 Lacs+

gat no 62/8
Total Area 1.05acers
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,10,000  5 Lacs+",Nil,Nil,Nil,Nil,"vishapur Tehshil
Total Area 2.16 acers
Built Up Area
Whether Inherited N
Purchase Date 2018-12-11
Purchase Cost 832000.00
Development Cost 0.00
10,05,000  10 Lacs+", 2585000
ii,Non Agricultural Land,"Sonapur Complex Tehshil Gadchiroli
Total Area 2447.90sqft
Built Up Area
Whether Inherited Y
Purchase Date 2002-08-30
Purchase Cost 20000.00
Development Cost 0.00
13,15,000  13 Lacs+",Nil,Nil,Nil,Nil,Nil, 1315000
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"gat no 1209 /02 ground flor 3300sqft ,first flor 3300sqft ,500 sqft
Total Area
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 1500000.00
Development Cost 3000000.00
71,64,178  71 Lacs+","gat no a 604
Total Area 850sqft
Built Up Area 850sqft
Whether Inherited N
Purchase Date 1919-01-19
Purchase Cost 3420500.00
Development Cost 0.00
35,10,000  35 Lacs+",Nil,Nil,Nil,Nil, 10674178
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,00,59,178  1 Crore+","35,10,000  35 Lacs+",Nil,Nil,Nil,"10,05,000  10 Lacs+", 14574178
vii,Totals Calculated,"Rs 1,00,59,178
1 Crore+","Rs 35,10,000
35 Lacs+",Nil,Nil,Nil,"Rs 10,05,000
10 Lacs+", 14574178
