SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"254/2 Kanheri Baramati Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
44,47,500  44 Lacs+

39, Shetphalgadhe Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,25,000  1 Lacs+

144/4 Takali Karmala Solapur
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
62,500  62 Thou+

144/2 Takali Karmala Solapur
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
62,500  62 Thou+

297 Pimpre Khurd Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,96,000  1 Lacs+

10 Undegaon Barshi Solapur
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,55,000  2 Lacs+

91 Thopatewadi Purandar Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,45,000  6 Lacs+

264, Parawadi Baramati Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,000  75 Thou+

733 Pimpalwadi Karjat
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
17,04,050  17 Lacs+

173,171,169,166,167,201,213,161
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,46,500  3 Lacs+","137 Thopatewadi Purandar Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
47,500  47 Thou+

142 Thopatewadi Purander Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
11,250  11 Thou+

139 Thopatewadi Purandar Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,97,500  2 Lacs+

153 Thipatewadi Purandar
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,47,500  2 Lacs+

134 Thopatewadi Purander
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,42,500  5 Lacs+

142 Thopatewadi Purander
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
11,250  11 Thou+

138 Thopatewadi Purandar
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
50,000  50 Thou+

145 Thopatewadi Purander
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
62,500  62 Thou+

138 Thopatewadi Purandar
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,10,000  1 Lacs+

145 Thopatewadi Purandar
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,10,000  1 Lacs+

174 Thopatewadi Purandar
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,52,500  1 Lacs+",Nil,Nil,Nil,Nil, 9561550
ii,Non Agricultural Land,"261 Jalochi Baramati
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
11,54,43,900  11 Crore+

255 Jalochi Baramati Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,01,93,075  3 Crore+

256 Jalochi Baramati Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
71,04,350  71 Lacs+

254 Jalochi Baramati Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,18,40,400  1 Crore+

186 Parawadi Baramati Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
28,80,000  28 Lacs+","254 Jalochi Baramati Pune
Total Area 53820Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,48,00,500  1 Crore+",Nil,Nil,Nil,Nil, 182262225
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Sector 2 Tower No. 009 Unit No. 1901 19th Floor Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,36,74,500  4 Crore+

Sector 2 Tower No 009 1902 19th Floor Pune
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,24,74,500  4 Crore+

E-05 2nd Floor Clarion Park Behind Anand Park
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,30,40,000  1 Crore+",Nil,"103 Jagat Vidya Cooperative Society 39 Bandra East Mumbai
Total Area 1100Sq.Ft
Built Up Area 1320Sq.Ft
Whether Inherited N
Purchase Date 1985-09-06
Purchase Cost 275000.00
Development Cost 0.00
3,96,00,000  3 Crore+",Nil,Nil,Nil, 138789000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"27,45,69,775  27 Crore+","1,64,43,000  1 Crore+","3,96,00,000  3 Crore+",Nil,Nil,Nil, 330612775
vii,Totals Calculated,"Rs 27,45,69,775
27 Crore+","Rs 1,64,43,000
1 Crore+","Rs 3,96,00,000
3 Crore+",Nil,Nil,Nil, 330612775
