SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Kondavi Ploadpur Raigad 143/3, 143/6, 143/7, 15/4, 163/1, 164, 21/17, 35/11, 35/8, 35/9, 39/31, 8/12, 8/5, 95/17, 95/18, 95, 8/1
Total Area 39Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,60,000  3 Lacs+",Nil,Nil,Nil,Nil,Nil, 360000
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"12/408 Dignity CHS Ltd Nehru Nagar Kurla E Mumbai 400024 Survey No. 229 & 267
Total Area 692Sq.Ft
Built Up Area 1003Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,50,45,000  1 Crore+","130/B-1501 Sayba Heights Nehru Nagar Kurla E 400024 229& 267
Total Area 393.32Sq.Ft
Built Up Area 570Sq.Ft
Whether Inherited N
Purchase Date 2018-12-05
Purchase Cost 3129760.00
Development Cost 0.00
91,20,000  91 Lacs+

130/B-1502 Sayba Heights Nehru Nagar Kurla E 400024 CTS-2 Part 229 & 267
Total Area 393.32SQ>Ft
Built Up Area 570Sq.Ft
Whether Inherited N
Purchase Date 2018-12-05
Purchase Cost 3129760.00
Development Cost 0.00
91,20,000  91 Lacs+",Nil,Nil,Nil,Nil, 33285000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,54,05,000  1 Crore+","1,82,40,000  1 Crore+",Nil,Nil,Nil,Nil, 33645000
vii,Totals Calculated,"Rs 1,54,05,000
1 Crore+","Rs 1,82,40,000
1 Crore+",Nil,Nil,Nil,Nil, 33645000
