SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Vadgaon Rasai 760/3
Total Area 5Acre32Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
94,66,160  94 Lacs+

Vadgaon Rasai 69/3
Total Area 2Acre31Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
29,09,310  29 Lacs+

Vadgaon Rasai 60/3
Total Area 7Acre06Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
59,59,260  59 Lacs+

Vadgaon Rasai 1/1B/1B/2
Total Area 28Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,31,280  2 Lacs+

Vadgaon Rasai 632/1A
Total Area 15Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1998-06-02
Purchase Cost 25000.00
Development Cost 0.00
17,55,000  17 Lacs+

Vadgaon Rasai 79
Total Area 1Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1998-06-02
Purchase Cost 20000.00
Development Cost 0.00
1,17,000  1 Lacs+

Vadgaon Rasai 198/2B
Total Area 1Acre13Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1995-07-15
Purchase Cost 30000.00
Development Cost 0.00
15,92,385  15 Lacs+","Mandgaon Farata 37
Total Area 2Acre37Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1995-03-01
Purchase Cost 195000.00
Development Cost 0.00
77,00,732  77 Lacs+

Koregaon Gat No 640/2
Total Area 10 Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1989-05-15
Purchase Cost 17000.00
Development Cost 0.00
13,02,000  13 Lacs+

Total Area 10 Gunthe
Built Up Area 1990-01-08
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
13,02,000  13 Lacs+

Shiras Goan Kata gata No 472/1
Total Area 1 Acres
Built Up Area
Whether Inherited N
Purchase Date 1999-05-11
Purchase Cost 33000.00
Development Cost 0.00
12,01,800  12 Lacs+

Shiras Gaon Kata No 474/2B/1, 1/4 Shares
Total Area 1 Acres 19 Gunthe
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
17,65,143  17 Lacs+

Gadgaon Rasai Gat No 760/2
Total Area 2 Acres 20 Gunthe
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,36,638  8 Lacs+",Nil,"Shirasgaon 497/1, 497/2
Total Area 1Acre35Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1999-04-05
Purchase Cost 100000.00
Development Cost 0.00
11,41,710  11 Lacs+","Shirasgaon 497/1, 497/2
Total Area 1Acre35Gunthe
Built Up Area
Whether Inherited N
Purchase Date 1999-04-05
Purchase Cost 100000.00
Development Cost 0.00
11,71,755  11 Lacs+

Vadgaon Rasai 760/2
Total Area 2Acre20Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,27,478  6 Lacs+

Burunjwadi 423
Total Area 16Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2015-11-27
Purchase Cost 310000.00
Development Cost 0.00
3,20,160  3 Lacs+",Nil, 39399811
ii,Non Agricultural Land,Nil,"Mandangan Farata 37
Total Area 58857.06Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1995-03-01
Purchase Cost 195000.00
Development Cost 0.00
1,20,30,480  1 Crore+

Lahegaon Survey No. 232/1+2
Total Area 2530.81Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2005-08-10
Purchase Cost 369500.00
Development Cost 0.00
52,43,288  52 Lacs+",Nil,Nil,Nil,Nil, 17273768
iii,Commercial Buildings,Nil,"Mandangaon Farata 614
Total Area 1360Sq.Ft
Built Up Area 398.75Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 1174321.00
32,43,291  32 Lacs+

Shivajinagar Pune 1202/2/3/6
Total Area 1246Sq.Ft
Built Up Area 1246Sq.Ft
Whether Inherited N
Purchase Date 2006-04-29
Purchase Cost 1933000.00
Development Cost 0.00
1,19,55,788  1 Crore+",Nil,Nil,Nil,Nil, 15199079
iv,Residential Buildings,"Shivajinagar 867 Parth Classis Flat No. 6
Total Area 692.965Sq.Ft
Built Up Area 692.965Sq.Ft
Whether Inherited N
Purchase Date 2000-12-14
Purchase Cost 1421000.00
Development Cost 0.00
76,11,400  76 Lacs+

Valley Shilp Housing Scheme Sector 36 H2- 1302 Kharghar New Mumbai
Total Area 1574.92Sq.Ft
Built Up Area 1574.92Sq.Ft
Whether Inherited N
Purchase Date 2015-06-26
Purchase Cost 10832904.00
Development Cost 0.00
70,43,054  70 Lacs+

Vadgaon Rasai Property No. 1071
Total Area 240Sq.Ft
Built Up Area 240Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 108000.00
3,25,018  3 Lacs+

Vadgaon Rasai Property No. 837
Total Area 200Sq.Ft
Built Up Area 200Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 70000.00
2,70,245  2 Lacs+

Vadgaon Rasai Property No. 1071 RCC 2 Room
Total Area 575Sq.Ft
Built Up Area 575Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 150000.00
1,50,000  1 Lacs+","Shivajinagar 867, Parth Classic Flat No. 6
Total Area 692.965Sq.Ft
Built Up Area 692.965Sq.Ft
Whether Inherited N
Purchase Date 2000-12-14
Purchase Cost 1421000.00
Development Cost 0.00
76,11,400  76 Lacs+

Shirur 193/1C/7
Total Area 3085.47Sq.Ft
Built Up Area 3085.47Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,69,502  15 Lacs+

Vadgaon Rasai 1071
Total Area 240Sq.Ft
Built Up Area 240Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 108000.00
3,25,018  3 Lacs+",Nil,Nil,Nil,Nil, 24905637
v,Others,"Animal Herd
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,90,000  10 Lacs+

Agruculture Farm Shed
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,40,000  8 Lacs+","Agriculture Pipeline
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,50,050  4 Lacs+

Agruculture Farm Shed
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,40,000  8 Lacs+",Nil,Nil,Nil,Nil, 3220050
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"3,93,60,112  3 Crore+","5,73,77,130  5 Crore+",Nil,"11,41,710  11 Lacs+","21,19,393  21 Lacs+",Nil, 99998345
vii,Totals Calculated,"Rs 3,93,60,112
3 Crore+","Rs 5,73,77,130
5 Crore+",Nil,"Rs 11,41,710
11 Lacs+","Rs 21,19,393
21 Lacs+",Nil, 99998345
