SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Dindori
Total Area 30 acres
Built Up Area
Whether Inherited Y
Purchase Date 2013-07-03
Purchase Cost 1530000.00
Development Cost 0.00
1,01,00,000  1 Crore+","Dindhori
Total Area 2 acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+",Nil,"Dindhori
Total Area 5 acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,00,000  15 Lacs+","Dindhori
Total Area 6 acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,00,000  15 Lacs+",Nil, 14100000
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Dindhori
Total Area 900 sq ft
Built Up Area 840 sq ft
Whether Inherited Y
Purchase Date 2016-11-19
Purchase Cost 12800000.00
Development Cost 0.00
1,30,00,000  1 Crore+",Nil,Nil,"Dindhore
Total Area 1710 sq ft
Built Up Area 1600 sq ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
0*(Value Not Given)",Nil,Nil, 13000000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"2,31,40,000  2 Crore+","10,00,000  10 Lacs+",Nil,"16,25,000  16 Lacs+","15,00,000  15 Lacs+",Nil, 27265000
vii,Totals Calculated,"Rs 2,31,00,000
2 Crore+","Rs 10,00,000
10 Lacs+",Nil,"Rs 15,00,000
15 Lacs+","Rs 15,00,000
15 Lacs+",Nil, 27100000
