SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Chichghat 12
Total Area 3.93Acre
Built Up Area
Whether Inherited N
Purchase Date 2011-06-08
Purchase Cost 525260.00
Development Cost 0.00
8,50,000  8 Lacs+

Chinchghat 7
Total Area 4.92Acre
Built Up Area
Whether Inherited N
Purchase Date 2011-06-08
Purchase Cost 525260.00
Development Cost 0.00
8,50,000  8 Lacs+

Chinchghat 16
Total Area 9.14Acre
Built Up Area
Whether Inherited N
Purchase Date 2011-06-03
Purchase Cost 1050360.00
Development Cost 0.00
25,00,000  25 Lacs+

Chinchghat 15
Total Area 20.254Acre
Built Up Area
Whether Inherited N
Purchase Date 2011-06-03
Purchase Cost 1050300.00
Development Cost 0.00
25,00,000  25 Lacs+

Thutra 304/1A
Total Area 2.03Acre
Built Up Area
Whether Inherited N
Purchase Date 2003-06-05
Purchase Cost 166090.00
Development Cost 0.00
1,50,00,000  1 Crore+

Varoda 60/2
Total Area 9.86Acre
Built Up Area
Whether Inherited N
Purchase Date 2006-07-04
Purchase Cost 0.00
Development Cost 0.00
5,00,00,000  5 Crore+

Khapri Dharmu 162
Total Area 2.12Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+

Khapri Dharmu 163
Total Area 2.32Acre
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,25,000  5 Lacs+

Khapri 164
Total Area 2.32Acre
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,25,000  5 Lacs+","Chimur 22/1
Total Area 3.88Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-25
Purchase Cost 630380.00
Development Cost 0.00
7,50,000  7 Lacs+

Chimur 261/1
Total Area 0.91Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-25
Purchase Cost 157720.00
Development Cost 0.00
2,00,000  2 Lacs+

Chimur 91
Total Area 1.33Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-25
Purchase Cost 189260.00
Development Cost 0.00
2,00,000  2 Lacs+

Gadpipri 11/1
Total Area 2Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 105300.00
Development Cost 0.00
1,50,000  1 Lacs+

Gadpipri 42
Total Area 5.63Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 1050280.00
Development Cost 0.00
12,00,000  12 Lacs+

Gardapar 19
Total Area 3.56Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-19
Purchase Cost 788000.00
Development Cost 0.00
9,50,000  9 Lacs+

Gardapar 270/1
Total Area 0.99Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-19
Purchase Cost 131490.00
Development Cost 0.00
1,50,000  1 Lacs+

Hinganbedi 137/3
Total Area 2Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-18
Purchase Cost 262840.00
Development Cost 0.00
3,00,000  3 Lacs+

Shedegaon 290/3
Total Area 2Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 394030.00
Development Cost 0.00
4,50,000  4 Lacs+

Umri Buti 106
Total Area 3.58Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 262880.00
Development Cost 0.00
3,50,000  3 Lacs+

Wadala 82/1
Total Area 1.78Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 735320.00
Development Cost 0.00
8,50,000  8 Lacs+

Wadala 154/1
Total Area 0.99Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 525280.00
Development Cost 0.00
6,00,000  6 Lacs+

Wadala 81
Total Area 4Acre
Built Up Area
Whether Inherited N
Purchase Date 2014-03-26
Purchase Cost 1575420.00
Development Cost 0.00
17,00,000  17 Lacs+

Kavathala 44
Total Area 16.84Acre
Built Up Area
Whether Inherited N
Purchase Date 2012-02-28
Purchase Cost 3973470.00
Development Cost 0.00
45,00,000  45 Lacs+",Nil,Nil,Nil,Nil, 85600000
ii,Non Agricultural Land,"Devapur 48
Total Area 232760
Built Up Area
Whether Inherited N
Purchase Date 2010-04-01
Purchase Cost 1000000.00
Development Cost 0.00
1,82,00,000  1 Crore+

Somalvada Nagpur 27/1
Total Area 43472
Built Up Area
Whether Inherited N
Purchase Date 2009-11-06
Purchase Cost 0.00
Development Cost 0.00
10,00,00,000  10 Crore+",Nil,Nil,Nil,Nil,Nil, 118200000
iii,Commercial Buildings,"Suyog Nagar 6739/2/2
Total Area 377
Built Up Area 377
Whether Inherited N
Purchase Date 2007-10-05
Purchase Cost 781750.00
Development Cost 0.00
15,00,000  15 Lacs+

Lokmat Bhavan 905 B Wing
Total Area 208
Built Up Area 208
Whether Inherited N
Purchase Date 2003-07-10
Purchase Cost 408995.00
Development Cost 0.00
35,00,000  35 Lacs+",Nil,Nil,Nil,Nil,Nil, 5000000
iv,Residential Buildings,"Sankul Sakkardara 202
Total Area 961145
Built Up Area 961145
Whether Inherited N
Purchase Date 2009-04-09
Purchase Cost 782312.00
Development Cost 0.00
25,00,000  25 Lacs+

Sankul Nagpur 303
Total Area 1071.23
Built Up Area 1071.23
Whether Inherited N
Purchase Date 2008-06-25
Purchase Cost 1078230.00
Development Cost 0.00
35,00,000  35 Lacs+

Bhumi Tower Santacruz 401
Total Area 1018
Built Up Area 1018
Whether Inherited N
Purchase Date 2008-08-29
Purchase Cost 3922875.00
Development Cost 0.00
1,65,00,000  1 Crore+

Bhangdiya House 526
Total Area 6596
Built Up Area 13000
Whether Inherited N
Purchase Date 2008-06-04
Purchase Cost 4362709.00
Development Cost 0.00
3,00,00,000  3 Crore+

Sushila Bhavan Nagpur 73
Total Area 10393
Built Up Area 7156
Whether Inherited N
Purchase Date 2011-04-29
Purchase Cost 0.00
Development Cost 0.00
3,50,00,000  3 Crore+","Sankul Untkhana Nagpur 301
Total Area 1076.40
Built Up Area 1076.40
Whether Inherited N
Purchase Date 2007-09-24
Purchase Cost 1284000.00
Development Cost 0.00
35,00,000  35 Lacs+",Nil,Nil,Nil,Nil, 91000000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"28,39,50,000  28 Crore+","1,58,50,000  1 Crore+",Nil,Nil,Nil,Nil, 299800000
vii,Totals Calculated,"Rs 28,39,50,000
28 Crore+","Rs 1,58,50,000
1 Crore+",Nil,Nil,Nil,Nil, 299800000
