SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Jath
Total Area 1.67
Built Up Area
Whether Inherited N
Purchase Date 2010-06-03
Purchase Cost 367650.00
Development Cost 0.00
23,27,145  23 Lacs+

Umdi
Total Area 2.0.06
Built Up Area
Whether Inherited N
Purchase Date 2019-08-24
Purchase Cost 69620.00
Development Cost 0.00
71,00,000  71 Lacs+

Suslad Jath
Total Area 1-05
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,66,700  2 Lacs+

Unchvadi Dond
Total Area 0-65
Built Up Area
Whether Inherited N
Purchase Date 2014-12-18
Purchase Cost 0.00
Development Cost 0.00
13,87,064  13 Lacs+

Bhivagi Jath
Total Area 0-40
Built Up Area
Whether Inherited N
Purchase Date 2014-12-18
Purchase Cost 73300.00
Development Cost 0.00
1,00,000  1 Lacs+","Jath
Total Area 1.67
Built Up Area
Whether Inherited N
Purchase Date 2010-06-03
Purchase Cost 367650.00
Development Cost 0.00
23,27,145  23 Lacs+",Nil,Nil,Nil,Nil, 13508054
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,"Gala 3, 4
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
11,00,000  11 Lacs+

Shop Gala
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,50,000  6 Lacs+",Nil,Nil,Nil,Nil, 1750000
iv,Residential Buildings,"Bhusari Colony
Total Area 529.93Sq.Ft
Built Up Area 529.93Sq.Ft
Whether Inherited N
Purchase Date 1998-07-13
Purchase Cost 253465.00
Development Cost 0.00
39,76,445  39 Lacs+

Agarkar Road Shivajinagar
Total Area 901.04Sq.Ft
Built Up Area 901.04Sq.Ft
Whether Inherited N
Purchase Date 2013-07-25
Purchase Cost 8480000.00
Development Cost 0.00
1,02,77,867  1 Crore+

Sahyadrinagar Sangli
Total Area 986.4Sq.Ft
Built Up Area 986.4Sq.Ft
Whether Inherited N
Purchase Date 2011-11-23
Purchase Cost 1120000.00
Development Cost 0.00
27,00,000  27 Lacs+",Nil,Nil,Nil,Nil,Nil, 16954312
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"2,81,35,221  2 Crore+","40,77,145  40 Lacs+",Nil,Nil,Nil,Nil, 32212366
vii,Totals Calculated,"Rs 2,81,35,221
2 Crore+","Rs 40,77,145
40 Lacs+",Nil,Nil,Nil,Nil, 32212366
