SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"shelgnon survey no. 270
Total Area 2H 80R
Built Up Area
Whether Inherited N
Purchase Date 2012-01-27
Purchase Cost 1750000.00
Development Cost 0.00
49,98,000  49 Lacs+

shelgnon survey no.744
Total Area 0H 1R
Built Up Area
Whether Inherited N
Purchase Date 2012-01-27
Purchase Cost 75000.00
Development Cost 0.00
88,000  88 Thou+

shelgnon survey no.567
Total Area 0H 32R
Built Up Area
Whether Inherited N
Purchase Date 1997-07-29
Purchase Cost 41000.00
Development Cost 0.00
5,71,200  5 Lacs+

shelgnon survey no.575
Total Area 0H 59R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,53,150  10 Lacs+

shelgnon survey no 588
Total Area 0H 96R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
17,13,600  17 Lacs+

shelgnon survey no 613
Total Area 0H 41R
Built Up Area
Whether Inherited N
Purchase Date 2002-07-08
Purchase Cost 70000.00
Development Cost 0.00
7,31,850  7 Lacs+

shelgnon survey no 614
Total Area 0H 27R
Built Up Area
Whether Inherited N
Purchase Date 2002-07-08
Purchase Cost 47423.00
Development Cost 0.00
4,81,950  4 Lacs+

shelgnon survey no.615
Total Area 0H 12R
Built Up Area
Whether Inherited N
Purchase Date 2002-07-08
Purchase Cost 21077.00
Development Cost 0.00
2,14,200  2 Lacs+

shelgnon survey no.616
Total Area 0H 37H
Built Up Area
Whether Inherited N
Purchase Date 2002-07-29
Purchase Cost 64000.00
Development Cost 0.00
6,60,450  6 Lacs+

shelgnon survey no.617
Total Area 0H 09R
Built Up Area
Whether Inherited N
Purchase Date 2012-02-03
Purchase Cost 100000.00
Development Cost 0.00
2,40,975  2 Lacs+

shelgnon survey no.618
Total Area 0H 54R
Built Up Area
Whether Inherited N
Purchase Date 2001-02-20
Purchase Cost 152000.00
Development Cost 0.00
9,63,900  9 Lacs+

shelgnon survey no.622
Total Area 0H 51R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 250000.00
Development Cost 0.00
9,10,350  9 Lacs+

Shelgaon survy No.642
Total Area 0H 18R
Built Up Area 2015/06/22
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 210000.00
Development Cost 0.00
3,21,300  3 Lacs+

Shelgaon survy No.629
Total Area 0H 4.38R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
77,890  77 Thou+

Shelgaon survy No.631
Total Area 0H 3.63R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
64,909  64 Thou+

Shelgaon survy No.635
Total Area 0H 1.36R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
24,340  24 Thou+

Shelgaon survy No.646
Total Area 0H 3R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
53,550  53 Thou+

Shelgaon survy No.658
Total Area 0H 8.63R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,54,159  1 Lacs+

Shelgaon survy No.643
Total Area 0H 0.007R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
19,472  19 Thou+

Hagarewadi 114
Total Area 0H 47R
Built Up Area
Whether Inherited N
Purchase Date 2011-08-04
Purchase Cost 150000.00
Development Cost 0.00
3,09,260  3 Lacs+",Nil,Nil,Nil,Nil,Nil, 13652505
ii,Non Agricultural Land,"Baramati survy No.16/3/23
Total Area 3.5R
Built Up Area
Whether Inherited N
Purchase Date 2010-08-18
Purchase Cost 400000.00
Development Cost 0.00
7,38,500  7 Lacs+

Baramati survy No.16/3/22
Total Area 3.08R
Built Up Area
Whether Inherited N
Purchase Date 2019-05-03
Purchase Cost 1500000.00
Development Cost 0.00
6,49,880  6 Lacs+",Nil,Nil,Nil,Nil,Nil, 1388380
iii,Commercial Buildings,"Baramati
Total Area 20.92Sq.Mtrs
Built Up Area
Whether Inherited N
Purchase Date 2010-12-13
Purchase Cost 670000.00
Development Cost 0.00
9,86,378  9 Lacs+

Tembhuni
Total Area 2000Sq.mtrs
Built Up Area
Whether Inherited N
Purchase Date 2012-12-27
Purchase Cost 220000.00
Development Cost 0.00
95,49,600  95 Lacs+",Nil,Nil,Nil,Nil,Nil, 10535978
iv,Residential Buildings,"Pune Ghorpade City Survy NO. 2/3,2/4,2/5,2/6,2/7,2/8,2/9
Total Area 87.24sq Mtrs
Built Up Area
Whether Inherited N
Purchase Date 2014-12-09
Purchase Cost 11500000.00
Development Cost 0.00
1,02,89,795  1 Crore+","Baramati Survy No.278/1/B/13
Total Area 51.40 Sq.Mtrs
Built Up Area
Whether Inherited N
Purchase Date 2010-12-13
Purchase Cost 1461600.00
Development Cost 0.00
16,79,238  16 Lacs+",Nil,Nil,Nil,Nil, 11969033
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"3,58,66,658  3 Crore+","16,79,238  16 Lacs+",Nil,Nil,Nil,Nil, 37545896
vii,Totals Calculated,"Rs 3,58,66,658
3 Crore+","Rs 16,79,238
16 Lacs+",Nil,Nil,Nil,Nil, 37545896
