SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Kavalapur 1697 25 % Shere
Total Area 1Hq55R
Built Up Area
Whether Inherited N
Purchase Date 1988-09-21
Purchase Cost 28000.00
Development Cost 632000.00
31,32,000  31 Lacs+",Nil,"Haripur 77/1
Total Area 2H13R
Built Up Area
Whether Inherited N
Purchase Date 2012-08-13
Purchase Cost 3159000.00
Development Cost 0.00
35,00,000  35 Lacs+

Kawalapur 1695 50 % shere
Total Area 1H13R
Built Up Area
Whether Inherited N
Purchase Date 1988-08-29
Purchase Cost 49500.00
Development Cost 0.00
20,94,000  20 Lacs+

Kawalapur 1705-A, 1705-B 50 % shere
Total Area 1705Acre
Built Up Area
Whether Inherited N
Purchase Date 1987-12-09
Purchase Cost 47000.00
Development Cost 0.00
18,66,000  18 Lacs+

Kawalapur 1679 50% shere
Total Area 1H71R
Built Up Area
Whether Inherited N
Purchase Date 1995-05-09
Purchase Cost 55000.00
Development Cost 0.00
31,68,000  31 Lacs+

Kawalapur 1695 50 % shere
Total Area 1H13R
Built Up Area
Whether Inherited N
Purchase Date 1995-05-05
Purchase Cost 114000.00
Development Cost 0.00
20,94,000  20 Lacs+",Nil,Nil,Nil, 15854000
ii,Non Agricultural Land,"Plot No. 14 V Bag 318/5
Total Area 696.77Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1986-06-12
Purchase Cost 90000.00
Development Cost 0.00
43,60,000  43 Lacs+

Plot No. 9 CS No 4/2 Sangli
Total Area 284.02Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1984-12-15
Purchase Cost 7640.00
Development Cost 0.00
6,45,000  6 Lacs+

Plot No 23 CS 379/3 Sangli
Total Area 472.70Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1991-05-28
Purchase Cost 38150.00
Development Cost 0.00
10,50,000  10 Lacs+

Plot No. 22 CS 379/3 Sangli
Total Area 279.10Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1991-05-28
Purchase Cost 22525.00
Development Cost 0.00
6,65,000  6 Lacs+

Plot No. 13 CS 40/4 Sangli
Total Area 590.60Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1985-06-22
Purchase Cost 15890.00
Development Cost 0.00
5,50,000  5 Lacs+

Plot No 21 CS 4/2 Sangli
Total Area 281.02Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1984-12-15
Purchase Cost 7560.00
Development Cost 0.00
4,50,000  4 Lacs+

CS No. 1147/D Sangli
Total Area 1950.975Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2008-04-07
Purchase Cost 1182500.00
Development Cost 0.00
50,75,000  50 Lacs+

CS No. 6427 Shinde Mala Sangli
Total Area 539.10Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1997-08-14
Purchase Cost 94345.00
Development Cost 0.00
15,75,000  15 Lacs+",Nil,"New Plot R S No 127/232 Madhavnagar Bypass Road Sangli
Total Area 588Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2003-10-06
Purchase Cost 500500.00
Development Cost 0.00
10,00,000  10 Lacs+",Nil,Nil,Nil, 15370000
iii,Commercial Buildings,"Saraf Bazar Sangli 868
Total Area 722.23Sq.Mtr
Built Up Area 722.23Sq.Mtr
Whether Inherited N
Purchase Date 1974-05-30
Purchase Cost 20000.00
Development Cost 3300000.00
50,00,000  50 Lacs+",Nil,Nil,Nil,Nil,Nil, 5000000
iv,Residential Buildings,"CS No. 13655 Flat No. 4 Laxminarayan Apt V Sangli
Total Area 132.92Sq.Mtr
Built Up Area 80.41Sq.Mtr
Whether Inherited N
Purchase Date 2013-12-22
Purchase Cost 2114850.00
Development Cost 0.00
25,00,000  25 Lacs+

Malaygiri Flat No. 404 Kolhapur
Total Area 80.41Sq.Mtr
Built Up Area 80.41Sq.Mtr
Whether Inherited N
Purchase Date 2011-08-23
Purchase Cost 2200626.00
Development Cost 0.00
26,00,000  26 Lacs+

Malaygiri Flat No. 405 Kolhapur
Total Area 80.41Sq.Mtr
Built Up Area 80.41Sq.Mtr
Whether Inherited N
Purchase Date 2011-08-23
Purchase Cost 2200626.00
Development Cost 0.00
26,00,000  26 Lacs+

CS No. 170-A, Khambag Sangli 56/57, Sangli
Total Area 42.60Sq.Mtr
Built Up Area 42.60Sq.Mtr
Whether Inherited N
Purchase Date 2008-01-17
Purchase Cost 310000.00
Development Cost 0.00
10,00,000  10 Lacs+

56/57 Saraswati Nagar Sangli
Total Area 929.96Sq.Mtr
Built Up Area 929.96Sq.Mtr
Whether Inherited N
Purchase Date 1982-06-27
Purchase Cost 75000.00
Development Cost 0.00
58,00,000  58 Lacs+

1/44, Rajwada Vasahat Sangli
Total Area 445.90Sq.Mtr
Built Up Area 445.90Sq.Mtr
Whether Inherited Y
Purchase Date 1989-10-11
Purchase Cost 195000.00
Development Cost 0.00
85,00,000  85 Lacs+

Ganraj Prasad, CS No 1A/15 Rajwada Vasahat Sangli
Total Area 231.87Sq.Mtr
Built Up Area 231.87Sq.Mtr
Whether Inherited N
Purchase Date 2013-10-19
Purchase Cost 3953135.00
Development Cost 0.00
45,00,000  45 Lacs+","CTS 1915 Tirth Enclave Apt Flat No. F-4, Kolhapur
Total Area 80.82Sq.Mtr
Built Up Area 80.82Sq.Mtr
Whether Inherited N
Purchase Date 2004-02-06
Purchase Cost 825000.00
Development Cost 0.00
20,00,000  20 Lacs+","Kamal Heights 8293 Sangli
Total Area 1878Sq.Ft
Built Up Area 185.79Sq.Mtr
Whether Inherited N
Purchase Date 2016-10-28
Purchase Cost 3928307.00
Development Cost 0.00
50,00,000  50 Lacs+

House Property CTS 0479 Oversear Colony Sangli
Total Area 1878Sq.Ft
Built Up Area 185.79Sq.Mtr
Whether Inherited N
Purchase Date 2008-06-27
Purchase Cost 1725000.00
Development Cost 0.00
30,00,000  30 Lacs+",Nil,Nil,Nil, 37500000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"5,00,02,000  5 Crore+","20,00,000  20 Lacs+","2,17,22,000  2 Crore+",Nil,Nil,Nil, 73724000
vii,Totals Calculated,"Rs 5,00,02,000
5 Crore+","Rs 20,00,000
20 Lacs+","Rs 2,17,22,000
2 Crore+",Nil,Nil,Nil, 73724000
