SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Flat No 2102, Orchid Enclave, Mumbai Central Mumbai 400008 S.No 243 Joint Ownership Share 88%
Total Area 959.59 Sq.ft
Built Up Area 1151.20Sq.ft
Whether Inherited N
Purchase Date 2015-07-24
Purchase Cost 17557500.00
Development Cost 0.00
2,10,69,000  2 Crore+","Flat No 2102, Orchid Enclave, Mumbai Central Mumbai 400008 S.No 243 Joint Ownership Share 12%
Total Area 959.59 Sq.ft
Built Up Area 1151.20Sq.ft
Whether Inherited N
Purchase Date 2015-07-24
Purchase Cost 2500000.00
Development Cost 0.00
30,00,000  30 Lacs+",Nil,Nil,Nil,Nil, 24069000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"2,10,69,000  2 Crore+","30,00,000  30 Lacs+",Nil,Nil,Nil,Nil, 24069000
vii,Totals Calculated,"Rs 2,10,69,000
2 Crore+","Rs 30,00,000
30 Lacs+",Nil,Nil,Nil,Nil, 24069000
