SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Village Takli Gat No 134/1/A
Total Area 3.95369 Acres
Built Up Area
Whether Inherited N
Purchase Date 2005-02-24
Purchase Cost 175000.00
Development Cost 0.00
30,07,000  30 Lacs+

Village Takli Gat No 127/1
Total Area 1.75 Acres
Built Up Area
Whether Inherited N
Purchase Date 2016-09-14
Purchase Cost 1200000.00
Development Cost 0.00
12,36,550  12 Lacs+",Nil,Nil,Nil,Nil,Nil, 4243550
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Flat No 3 Ornate House 310 Veer Sawarkar Marg Dadat Mumbai 400028 C S No 1/92 & 3/92 F P No 747/749 TPS IV Mahim
Total Area 660 Sq Ft
Built Up Area 660 Sq Ft
Whether Inherited N
Purchase Date 1999-02-04
Purchase Cost 132000.00
Development Cost 0.00
1,56,76,128  1 Crore+

Jan Vataslya The Solapur Co Operative Housing Society CTS 1818 Measuring
Total Area 4157 Sq Ft
Built Up Area 5819 Sq Ft
Whether Inherited N
Purchase Date 2006-06-07
Purchase Cost 1500000.00
Development Cost 15953750.00
1,40,45,000  1 Crore+",Nil,Nil,Nil,Nil,Nil, 29721128
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"3,39,64,678  3 Crore+",Nil,Nil,Nil,Nil,Nil, 33964678
vii,Totals Calculated,"Rs 3,39,64,678
3 Crore+",Nil,Nil,Nil,Nil,Nil, 33964678
