SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"sy.no.33, hissa no.2 dhanori
Total Area 346 sq.mtr.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
69,23,460  69 Lacs+

Dhanori
Total Area 1226.67
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,39,07,798  2 Crore+

Dhanori
Total Area 480 Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
93,55,200  93 Lacs+

Dhanori
Total Area 2300 Sq.ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,48,27,000  4 Crore+

Dhanori
Total Area 1586.67 Sq.ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,09,24,198  3 Crore+

Dhanori
Total Area 583.3 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2008-07-08
Purchase Cost 1050000.00
Development Cost 0.00
1,13,69,102  1 Crore+

Dhanori
Total Area 4760 Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 2008-05-22
Purchase Cost 1425000.00
Development Cost 0.00
9,27,72,400  9 Crore+

Dhanori
Total Area 270 Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 2009-04-08
Purchase Cost 3978750.00
Development Cost 0.00
54,02,700  54 Lacs+

Mulshi Khrud
Total Area 1700 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2017-09-29
Purchase Cost 766667.00
Development Cost 0.00
7,66,667  7 Lacs+

Mulshi Khurd
Total Area 1833 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 2017-09-29
Purchase Cost 833333.00
Development Cost 0.00
8,33,333  8 Lacs+

Plot Act Brmha Skycity ,Dhanori,Pune
Total Area 105.21 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2018-02-28
Purchase Cost 6222300.00
Development Cost 0.00
70,78,000  70 Lacs+","Bhosari -survey No.190
Total Area 600 Sq.Ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,44,000  40 Lacs+

Bhosari-Survey No.191
Total Area 300 Sq.Ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
36,27,000  36 Lacs+

Bhosari-Survey No.198
Total Area 5316.25 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,42,73,462  6 Crore+

Bhosari-Survey No.203
Total Area 5850 Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,42,73,462  6 Crore+

Bhosari-Survey No.203
Total Area 5850 sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,94,29,000  3 Crore+

Bhosari-Survey No.205
Total Area 225 Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,16,500  15 Lacs+

Bhosari-Survey No.208/1
Total Area 225 Sq.Ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,16,500  15 Lacs+

Bhosari-Survey No.209/1
Total Area 175 Sq.Ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
11,79,500  11 Lacs+

Bhosari-Survey No.211
Total Area 238.52 Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
28,83,707  28 Lacs+

Bhosari-Survey No.211
Total Area 23.1 Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,79,279  2 Lacs+

Bhosari-Survey No.211
Total Area 565.23 Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
68,33,631  68 Lacs+

Bhosari-Survey No.217
Total Area 900 sq ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
60,66,000  60 Lacs+

Bhosari-Survey No.219
Total Area 2625 sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,76,92,500  1 Crore+

C.T.S.1018
Total Area 59.3 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,93,434  7 Lacs+

C.T.S.2018
Total Area 500 Sq.Ft.
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
66,90,000  66 Lacs+

C.T.S. 2018
Total Area 630.46 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
84,35,555  84 Lacs+

C.T.S.4332
Total Area 274.3 Sq.Ft.
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
36,70,134  36 Lacs+

Survey No. 26 Part No. 2/7
Total Area 166.66 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2016-10-20
Purchase Cost 2750000.00
Development Cost 0.00
23,48,214  23 Lacs+

Plot Act Bramha Skycity Dhanori,Pune
Total Area 105.21 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2018-02-28
Purchase Cost 6222300.00
Development Cost 0.00
70,78,000  70 Lacs+",Nil,Nil,Nil,Nil, 476789736
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"sy.no.33/2
Total Area 11022 sq.ft.
Built Up Area 4047 sq.ft.
Whether Inherited Y
Purchase Date 2009-04-08
Purchase Cost 4075000.00
Development Cost 3000000.00
2,12,22,500  2 Crore+

2-A- Survey No. 25 Bramha Sky Society,Dhanori
Total Area 656.5 Sq.Ft
Built Up Area 656.5 Sq.Ft
Whether Inherited Y
Purchase Date 2009-04-08
Purchase Cost 3594650.00
Development Cost 0.00
41,03,000  41 Lacs+

Bramha Sky Society,Dhanori survey No. 25A
Total Area 476 Sq.Ft.
Built Up Area 476 Sq.Ft.
Whether Inherited N
Purchase Date 2018-02-27
Purchase Cost 2627650.00
Development Cost 3000000.00
29,75,000  29 Lacs+",Nil,Nil,Nil,Nil,Nil, 28300500
v,Others,"Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,06,720  7 Lacs+","Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+",Nil,Nil,Nil,Nil, 1206720
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"25,06,86,378  25 Crore+","18,64,46,416  18 Crore+",Nil,Nil,Nil,Nil, 437132794
vii,Totals Calculated,"Rs 26,31,67,078
26 Crore+","Rs 24,31,29,878
24 Crore+",Nil,Nil,Nil,Nil, 506296956
