SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Malvani Village CTS
Total Area 0.32274
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 165265.00
Development Cost 0.00
5,38,48,000  5 Crore+",Nil,Nil,Nil,Nil,Nil, 53848000
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,"Gala Premisies At RMC Kandivali
Total Area 2000Sq.Ft
Built Up Area 2000Sq.Ft
Whether Inherited N
Purchase Date 1990-02-28
Purchase Cost 80000.00
Development Cost 0.00
1,42,66,000  1 Crore+",Nil,Nil,Nil,Nil,Nil, 14266000
iv,Residential Buildings,"Flat No. 3101, A Wing Rustomjee Elanza CTS
Total Area
Built Up Area 867Sq.Ft
Whether Inherited N
Purchase Date 2012-07-18
Purchase Cost 9949843.00
Development Cost 0.00
2,04,79,000  2 Crore+",Nil,Nil,Nil,Nil,Nil, 20479000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"8,85,93,000  8 Crore+",Nil,Nil,Nil,Nil,Nil, 88593000
vii,Totals Calculated,"Rs 8,85,93,000
8 Crore+",Nil,Nil,Nil,Nil,Nil, 88593000
