SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Kasaba Wabada,Kolhapur,119 1-A) 835/1,2-B)835/2
Total Area 0.23.50 Acres
Built Up Area 0.23.50 Acres
Whether Inherited N
Purchase Date 2012-09-03
Purchase Cost 507750.00
Development Cost 0.00
11,53,967  11 Lacs+

433,Badrav,Tal.Hatkarngakle(1/2)share
Total Area 3.32.5 Acres
Built Up Area
Whether Inherited N
Purchase Date 2008-08-20
Purchase Cost 1785000.00
Development Cost 0.00
83,81,400  83 Lacs+

288,Baveli,Tal.Gaganbavda
Total Area 2.25 Acres
Built Up Area
Whether Inherited N
Purchase Date 2017-08-01
Purchase Cost 357000.00
Development Cost 0.00
18,47,775  18 Lacs+

134/1,Ujadaiwadi,Tal.Karvir
Total Area 4.02 Acres
Built Up Area
Whether Inherited N
Purchase Date 2010-04-29
Purchase Cost 5584145.00
Development Cost 0.00
3,32,10,000  3 Crore+

Kele,Tal.Karvir,931
Total Area 1.22
Built Up Area
Whether Inherited N
Purchase Date 2014-03-07
Purchase Cost 1100000.00
Development Cost 0.00
18,78,600  18 Lacs+

Tadhsande,Tal.Hathkangale 224/6,
Total Area 0.21 Acres
Built Up Area
Whether Inherited N
Purchase Date 1991-02-22
Purchase Cost 48500.00
Development Cost 0.00
1,03,20,000  1 Crore+

Ambap,Tal.Hathkangale,800
Total Area 4.15.5 Acres
Built Up Area
Whether Inherited N
Purchase Date 2010-09-02
Purchase Cost 2858600.00
Development Cost 0.00
91,36,400  91 Lacs+

Kasaba Wabada,Kolhapur 1-A):835/1
Total Area 0.34.24 Acres
Built Up Area 0.34.24 Acres
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
16,81,355  16 Lacs+

Kasaba Wabada,Kolhapur 1-B):835/2
Total Area 0.07.52 Acres
Built Up Area 0.07.52 Acres
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,69,270  3 Lacs+",Nil,Nil,Nil,Nil,Nil, 67978767
ii,Non Agricultural Land,"Kasaba Wabada,Kolhapur, No.546/4,547/4B,548/2A,548/2,548/6,548/7A
Total Area 37041.69 Sq.ft
Built Up Area
Whether Inherited Y
Purchase Date 2019-05-28
Purchase Cost 1297600.00
Development Cost 0.00
1,66,90,208  1 Crore+

Kasaba Wabada,Kolhapur No.548/2
Total Area 20451.43 Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
92,15,000  92 Lacs+",Nil,Nil,Nil,Nil,Nil, 25905208
iii,Commercial Buildings,"Dabhodakar Corner,Kolhapur,329/C/1A/1A,E Ward
Total Area 10702 Sq.ft
Built Up Area 580 Sq.ft
Whether Inherited N
Purchase Date 2018-04-11
Purchase Cost 13200000.00
Development Cost 0.00
1,32,00,000  1 Crore+",Nil,Nil,Nil,Nil,Nil, 13200000
iv,Residential Buildings,"Gulmohar Co.Op.Housing Scoety,Korgoan Park,Pune,372
Total Area 806.22 Sq.ft
Built Up Area 806.22 Sq.ft
Whether Inherited N
Purchase Date 2012-04-30
Purchase Cost 6342010.00
Development Cost 0.00
76,23,322  76 Lacs+",Nil,Nil,Nil,Nil,Nil, 7623322
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"11,47,07,297  11 Crore+",Nil,Nil,Nil,Nil,Nil, 114707297
vii,Totals Calculated,"Rs 11,47,07,297
11 Crore+",Nil,Nil,Nil,Nil,Nil, 114707297
