SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Gothawali 37/46 Pimpalwadi 1/2, 1, 2/1, 2/8, 2, 3/12, 5/5, 9/25/34/14,50/10, 57/10, 58/7, 58/9, 58/20, 58/24, 65/4, 65/5, 69/13, 71/19a, 71/20, 73/28, 109/5, 112/37, 117/34, 123/2, 174/1, 186/15, 186/17, 186/24
Total Area 10.16 Hector
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,00,000  7 Lacs+","Kharawali 62/0
Total Area 0.16 H
Built Up Area
Whether Inherited N
Purchase Date 1996-06-07
Purchase Cost 20000.00
Development Cost 0.00
2,00,000  2 Lacs+

Kharawali 36/3b/4
Total Area 0.16 H
Built Up Area
Whether Inherited N
Purchase Date 2010-07-01
Purchase Cost 30000.00
Development Cost 0.00
1,50,000  1 Lacs+

Wakan 14/5
Total Area 0.82 H
Built Up Area
Whether Inherited N
Purchase Date 2011-05-30
Purchase Cost 50000.00
Development Cost 0.00
1,50,000  1 Lacs+

Mahad Plot No 20
Total Area 1160 Sq Mt
Built Up Area
Whether Inherited N
Purchase Date 2017-10-30
Purchase Cost 1700660.00
Development Cost 0.00
17,00,660  17 Lacs+",Nil,"kinjodali 99/2A
Total Area 0.23H
Built Up Area
Whether Inherited N
Purchase Date 2017-06-05
Purchase Cost 900000.00
Development Cost 0.00
9,00,000  9 Lacs+

2)kinjodali 99/2 (3)kinjodali 99/2
Total Area 2)0.30H (3)0.15H
Built Up Area
Whether Inherited N
Purchase Date 2017-06-05
Purchase Cost 900000.00
Development Cost 0.00
9,00,000  9 Lacs+

Taasgaon 5/5
Total Area 0.26H
Built Up Area
Whether Inherited N
Purchase Date 2017-06-17
Purchase Cost 2850000.00
Development Cost 0.00
28,50,000  28 Lacs+",Nil,Nil, 7550660
ii,Non Agricultural Land,Nil,"Mahada 146/A(3), Plot No.2, Room no.W3Z2000878
Total Area 199.75sq.mt
Built Up Area
Whether Inherited N
Purchase Date 2010-12-14
Purchase Cost 439500.00
Development Cost 4732619.00
50,00,000  50 Lacs+",Nil,Nil,Nil,Nil, 5000000
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"kharwali Talu-Mahad Room No.166
Total Area 1872 sq.ft
Built Up Area 1872 sq..ft
Whether Inherited N
Purchase Date 1990-03-20
Purchase Cost 200000.00
Development Cost 0.00
12,00,000  12 Lacs+

kharwali Talu-Mahad Room No.376
Total Area 986 sq.ft
Built Up Area 986 sq.ft
Whether Inherited N
Purchase Date 2003-07-22
Purchase Cost 100000.00
Development Cost 0.00
7,00,000  7 Lacs+

kharwali Talu-Mahad Room No.415
Total Area 3584 sq.ft
Built Up Area 3584 sq.ft
Whether Inherited N
Purchase Date 2004-01-04
Purchase Cost 2000000.00
Development Cost 0.00
35,00,000  35 Lacs+","Birawali room No.1197,flat B-7,C-9
Total Area 383.52 sq.ft
Built Up Area 383.52 sq.ft
Whether Inherited N
Purchase Date 2012-05-15
Purchase Cost 400000.00
Development Cost 4732619.00
7,00,000  7 Lacs+

mahada nagarpalika 143/a(3),flat No.2
Total Area 425.77 sq.ft
Built Up Area 425.77 sq.ft
Whether Inherited N
Purchase Date 2012-05-15
Purchase Cost 400000.00
Development Cost 0.00
5,00,000  5 Lacs+

g+2Room no.W3Z2000878
Total Area 3918 sq.ft
Built Up Area 3918 sq.ft
Whether Inherited N
Purchase Date 2010-01-04
Purchase Cost 172000.00
Development Cost 0.00
50,00,000  50 Lacs+",Nil,Nil,Nil,Nil, 11600000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"84,00,000  84 Lacs+","84,00,660  84 Lacs+",Nil,"46,50,000  46 Lacs+",Nil,Nil, 21450660
vii,Totals Calculated,"Rs 61,00,000
61 Lacs+","Rs 1,34,00,660
1 Crore+",Nil,"Rs 46,50,000
46 Lacs+",Nil,Nil, 24150660
