SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Marli 257/1
Total Area 8Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,35,487  1 Lacs+

Marli 207/1A
Total Area 10Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,26,407  2 Lacs+

Marli 207/25
Total Area 0.33Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,305  2 Thou+

Marli 205/2
Total Area 10.35Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
86,043  86 Thou+

Paparde 87/7
Total Area 7Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,15,000  7 Lacs+

Rasati 73/1
Total Area 1Acre16Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
27,58,500  27 Lacs+

Rasati 73/2
Total Area 5.5Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,94,000  5 Lacs+

Kuroshi 69/16
Total Area 1Acre03Gunthe
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,02,530  2 Lacs+

Kuroshi 70/10
Total Area 1Acre39Gunthe
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,96,120  4 Lacs+

Kuroshi 70/17
Total Area 1Are
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,51,200  2 Lacs+

Kuroshi 72/14
Total Area 28Gunthe
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,75,840  1 Lacs+

Kuroshi 71/22
Total Area 1Acre32Gunthe
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,52,160  4 Lacs+

Navli Erandel 24
Total Area 1Acre
Built Up Area
Whether Inherited N
Purchase Date 2003-10-08
Purchase Cost 150000.00
Development Cost 0.00
3,66,525  3 Lacs+

Pateghar 307
Total Area 77.9Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2017-08-21
Purchase Cost 250000.00
Development Cost 0.00
2,50,000  2 Lacs+","Marli 207/1A
Total Area 21Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,27,294  3 Lacs+

Rasati 73/1
Total Area 2Acre30Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
31,59,000  31 Lacs+

Rasati 73/2
Total Area 05.5Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,94,000  5 Lacs+

Pateghar 358/1B
Total Area 5Acre02Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2008-08-11
Purchase Cost 136000.00
Development Cost 0.00
6,44,380  6 Lacs+",Nil,"Rasati 73/1
Total Area 1Acre15Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
27,58,500  27 Lacs+",Nil,Nil, 14195291
ii,Non Agricultural Land,"Ravivar Peth Satara 12A
Total Area 8668.26Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
71,45,672  71 Lacs+","Bharatgaon Satara 128/1
Total Area 43560Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
58,00,000  58 Lacs+

Akluj Malshiras 103/2 Plot 30 & 31
Total Area 5875Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-05-10
Purchase Cost 960000.00
Development Cost 0.00
15,50,640  15 Lacs+",Nil,"Dabevadi Satara 19/1B/2 Plot No. 1 & Plot No. 2
Total Area 17412.37Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2016-04-27
Purchase Cost 1231000.00
Development Cost 0.00
14,40,243  14 Lacs+",Nil,Nil, 15936555
iii,Commercial Buildings,Nil,"Bhagvatsai Mangal Karyalay 79/1B
Total Area 20667Sq.Ft
Built Up Area 6595Sq.Ft
Whether Inherited N
Purchase Date 2002-06-15
Purchase Cost 655000.00
Development Cost 3946041.00
2,69,43,129  2 Crore+",Nil,Nil,Nil,Nil, 26943129
iv,Residential Buildings,"Marli Patan 401
Total Area 1230Sq.Ft
Built Up Area 1230Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
18,55,251  18 Lacs+

Marli Patan 405
Total Area 1440Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,69,952  1 Lacs+

Marli Patan 381
Total Area 1120Sq.Ft
Built Up Area 1120Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,66,404  10 Lacs+

Navli Erandal 2
Total Area 1722Sq.Ft
Built Up Area 1722Sq.Ft
Whether Inherited N
Purchase Date 2003-10-08
Purchase Cost 0.00
Development Cost 0.00
25,67,840  25 Lacs+

Ravivar PEth Satara 172/1 House No. 172/1
Total Area 6325Sq.Ft
Built Up Area 1305Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
97,15,700  97 Lacs+

Rajyog Grunirman Sanstha Versova 2B/1401 1374/A
Total Area 693Sq.Ft
Built Up Area 693Sq.Ft
Whether Inherited N
Purchase Date 2010-07-07
Purchase Cost 4246000.00
Development Cost 0.00
1,57,65,120  1 Crore+","Rasati Patan 432
Total Area 250Sq.Ft
Built Up Area 250Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,49,509  1 Lacs+

Swapnshilp Co Op Hsg Society Kothrud Pune 19/2
Total Area 905Sq.Ft
Built Up Area 905Sq.Ft
Whether Inherited N
Purchase Date 2001-08-06
Purchase Cost 1080000.00
Development Cost 0.00
84,78,333  84 Lacs+",Nil,Nil,Nil,Nil, 39768109
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"4,49,98,056  4 Crore+","4,76,46,285  4 Crore+",Nil,"41,98,743  41 Lacs+",Nil,Nil, 96843084
vii,Totals Calculated,"Rs 4,49,98,056
4 Crore+","Rs 4,76,46,285
4 Crore+",Nil,"Rs 41,98,743
41 Lacs+",Nil,Nil, 96843084
