SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,"Nandoshi 175
Total Area 0.5 Guntha
Built Up Area
Whether Inherited N
Purchase Date 2015-02-20
Purchase Cost 750000.00
Development Cost 0.00
18,50,000  18 Lacs+

Chikhalgaon 121, 122, 124, 214, 218, 376, 378
Total Area 0.11 Gutha
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,10,000  1 Lacs+",Nil,"Dapoli
Total Area 0.11 Guntha
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,10,000  1 Lacs+","Dapoli
Total Area 0.11 Guntha
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,10,000  1 Lacs+",Nil, 2180000
ii,Non Agricultural Land,Nil,"Singhgad 315+316/1
Total Area 17754 Sq Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
16,50,000  16 Lacs+",Nil,"Singhgad
Total Area 17754 Sq Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
16,50,000  16 Lacs+","Sighgad
Total Area 17754 Sq Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
16,50,000  16 Lacs+",Nil, 4950000
iii,Commercial Buildings,"568 Narayan Peth
Total Area 2400 Sq Ft
Built Up Area 2400 Sq Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 3400000.00
1,60,00,000  1 Crore+","Lokmanya Tilak Bhavan 568
Total Area 1500 Sq Ft
Built Up Area 1500 Sq Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 2225000.00
99,80,000  99 Lacs+

568 Narayan Path
Total Area 4335 Sq Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,24,60,000  2 Crore+","Lokmanya Tilak Bhavan 568
Total Area 1000 SQ FT
Built Up Area 1000 SQ Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 1400000.00
66,50,000  66 Lacs+","Lokmanya Tilak Bhavan 568
Total Area 4335 SQ Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,24,60,000  2 Crore+","Lokmanya Tilak Bhavan 568
Total Area 2500 Sq Ft
Built Up Area 2500 Sq Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 3700000.00
1,66,30,000  1 Crore+

568 Narayan Peth
Total Area 4335 SQ Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,24,60,000  2 Crore+",Nil, 116640000
iv,Residential Buildings,Nil,"568 Narayan Peth
Total Area 2000 Sq Ft
Built Up Area 2000 Sq Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 1200000.00
38,00,000  38 Lacs+

568 Narayan Peth
Total Area 170 Sq Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,80,000  8 Lacs+

568 Narayan Peth
Total Area 900 Sq Ft
Built Up Area 900 Sq Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,00,000  6 Lacs+",Nil,"Lokmanya Tilak Bhavan 568
Total Area 170 Sq Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,80,000  8 Lacs+

Heritage 568 and Narayan Peth
Total Area 900 Sq Ft
Built Up Area 900 Sq Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,00,000  6 Lacs+","568 Narayan Peth
Total Area 170 Sq Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,80,000  8 Lacs+

Heritage 568
Total Area 900 Sq Ft
Built Up Area 900 Sq Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,00,000  6 Lacs+",Nil, 8240000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,60,00,000  1 Crore+","4,13,30,000  4 Crore+","66,50,000  66 Lacs+","2,57,00,000  2 Crore+","4,23,30,000  4 Crore+",Nil, 132010000
vii,Totals Calculated,"Rs 1,60,00,000
1 Crore+","Rs 4,13,30,000
4 Crore+","Rs 66,50,000
66 Lacs+","Rs 2,57,00,000
2 Crore+","Rs 4,23,30,000
4 Crore+",Nil, 132010000
