SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Khadakjamb 95/1
Total Area 4
Built Up Area
Whether Inherited N
Purchase Date 2001-06-18
Purchase Cost 1800000.00
Development Cost 0.00
77,76,000  77 Lacs+

Khadakjamb 95/2/1
Total Area 5.75
Built Up Area
Whether Inherited N
Purchase Date 2011-04-29
Purchase Cost 6806250.00
Development Cost 0.00
1,02,06,000  1 Crore+

Khadakjamb 96
Total Area 15.125
Built Up Area
Whether Inherited N
Purchase Date 2011-04-29
Purchase Cost 2643750.00
Development Cost 0.00
2,28,08,871  2 Crore+","Pimpalgaon 456
Total Area 1.625
Built Up Area
Whether Inherited N
Purchase Date 2006-12-28
Purchase Cost 910000.00
Development Cost 0.00
29,06,475  29 Lacs+

Pimpalgaon 455/2
Total Area 1.625
Built Up Area
Whether Inherited N
Purchase Date 1991-05-29
Purchase Cost 195000.00
Development Cost 0.00
29,06,475  29 Lacs+

Pimpalgaon 493/1A
Total Area 1.337
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
31,89,670  31 Lacs+

Palkhed 298/2
Total Area 2.15
Built Up Area
Whether Inherited N
Purchase Date 1999-01-16
Purchase Cost 233000.00
Development Cost 0.00
14,99,152  14 Lacs+

Umbarkhed 575
Total Area 0.933
Built Up Area
Whether Inherited N
Purchase Date 2003-03-27
Purchase Cost 130667.00
Development Cost 0.00
8,99,808  8 Lacs+","Pimpalgaon 338/1
Total Area 0.625
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
82,68,750  82 Lacs+

Pimpalgaon 338/2
Total Area 0.600
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
79,74,750  79 Lacs+

Pimpalgaon 279/2
Total Area 0.158
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,83,828  1 Lacs+

Pimpalgaon 331/1
Total Area 0.266
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
30,72,267  30 Lacs+

Pimpalgaon 333/2
Total Area 0.400
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
42,96,800  42 Lacs+

Pimpalgaon 334/2
Total Area 0.200
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
23,72,534  23 Lacs+

Pimpalgaon 337/3
Total Area 0.150
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
20,45,570  20 Lacs+

Pimpalgaon 412/1
Total Area 1.500
Built Up Area
Whether Inherited N
Purchase Date 1984-10-29
Purchase Cost 43000.00
Development Cost 0.00
17,88,600  17 Lacs+

Pimpalgaon 494/1B
Total Area 2.137
Built Up Area
Whether Inherited N
Purchase Date 1990-07-06
Purchase Cost 128250.00
Development Cost 602262.00
50,67,700  50 Lacs+

Palkhed 313/2
Total Area 1.350
Built Up Area
Whether Inherited N
Purchase Date 1998-07-15
Purchase Cost 99000.00
Development Cost 0.00
9,20,700  9 Lacs+

Palkhed 298/2
Total Area 3.025
Built Up Area
Whether Inherited N
Purchase Date 1998-07-15
Purchase Cost 258000.00
Development Cost 0.00
21,09,272  21 Lacs+

Palkhed 297/A
Total Area 3.625
Built Up Area
Whether Inherited N
Purchase Date 1998-07-15
Purchase Cost 198000.00
Development Cost 0.00
24,72,250  24 Lacs+

Palkhed 313/1
Total Area 2.350
Built Up Area
Whether Inherited N
Purchase Date 1998-07-15
Purchase Cost 172000.00
Development Cost 0.00
16,02,700  16 Lacs+

Palkhed 297/B
Total Area 0.550
Built Up Area
Whether Inherited N
Purchase Date 1998-07-15
Purchase Cost 41000.00
Development Cost 0.00
3,75,100  3 Lacs+

Palkhed 443
Total Area 0.045
Built Up Area
Whether Inherited N
Purchase Date 2002-01-08
Purchase Cost 5000.00
Development Cost 0.00
31,258  31 Thou+

Pimpals 652
Total Area 0.041
Built Up Area
Whether Inherited N
Purchase Date 2001-12-05
Purchase Cost 13333.00
Development Cost 0.00
22,021  22 Thou+

Rolas 257
Total Area 0.1375
Built Up Area
Whether Inherited N
Purchase Date 2001-12-05
Purchase Cost 20000.00
Development Cost 0.00
1,32,561  1 Lacs+","Pimpalgaon 51/2
Total Area 0.620
Built Up Area
Whether Inherited N
Purchase Date 1997-03-13
Purchase Cost 660000.00
Development Cost 0.00
2,06,42,160  2 Crore+

Rolas 278
Total Area 3.737
Built Up Area
Whether Inherited N
Purchase Date 2005-06-20
Purchase Cost 640000.00
Development Cost 0.00
72,06,498  72 Lacs+

Vadalibhoi 1112
Total Area 6.750
Built Up Area
Whether Inherited N
Purchase Date 2012-05-03
Purchase Cost 3449250.00
Development Cost 0.00
65,32,920  65 Lacs+","Khadakjamb 95/2/3
Total Area 4.675
Built Up Area
Whether Inherited N
Purchase Date 2011-04-29
Purchase Cost 5422500.00
Development Cost 0.00
40,99,788  40 Lacs+

Khadakjamb 96
Total Area 1.350
Built Up Area
Whether Inherited N
Purchase Date 2014-12-14
Purchase Cost 1058714.00
Development Cost 0.00
20,35,854  20 Lacs+",Nil, 135446332
ii,Non Agricultural Land,"Pimpalgaon 471/1
Total Area 652.94
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,06,03,640  4 Crore+

Pimpalgaon 471/1E/1
Total Area 24757
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,93,11,600  1 Crore+

Nashik 776/4
Total Area 49514
Built Up Area
Whether Inherited N
Purchase Date 2012-01-06
Purchase Cost 2850000.00
Development Cost 0.00
5,16,12,000  5 Crore+","Nashik Tidke Colony 602/A/1 To 4/3 + 4/3 Plot No. 3
Total Area 4618.14
Built Up Area
Whether Inherited N
Purchase Date 1997-02-25
Purchase Cost 2500000.00
Development Cost 0.00
85,89,380  85 Lacs+",Nil,"Pimpalgaon 518/2/2
Total Area 16361.14
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,40,44,800  1 Crore+",Nil,Nil, 134161420
iii,Commercial Buildings,"Pimpalgaon 7121
Total Area 684.33
Built Up Area 684.33
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 951456.00
23,08,680  23 Lacs+

Pimpalgaon 670/3/2
Total Area 8072.93
Built Up Area 8070
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 168750.00
Development Cost 7465744.00
37,80,000  37 Lacs+

Saiyyad Pimpri Nashik 1542/1,1542/2,1544/2,1545/1,1545/2,1545/3
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
16,93,56,000  16 Crore+","Pimpalgaon 670/3/2 119 To 124
Total Area 8072.93
Built Up Area 8070
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 7465744.00
37,80,000  37 Lacs+","Pimpalgaon 88/6/887A/22
Total Area 300
Built Up Area 300
Whether Inherited N
Purchase Date 2012-03-14
Purchase Cost 200000.00
Development Cost 0.00
11,70,960  11 Lacs+

Pimpalgaon 886/887A/23
Total Area 300
Built Up Area 300
Whether Inherited N
Purchase Date 2012-03-14
Purchase Cost 200000.00
Development Cost 0.00
11,70,960  11 Lacs+

Pimpalgaon 4038/30
Total Area 279
Built Up Area 279
Whether Inherited N
Purchase Date 2012-11-12
Purchase Cost 143692.00
Development Cost 0.00
10,88,640  10 Lacs+

Pimpalgaon 4038/31
Total Area 245
Built Up Area 245
Whether Inherited N
Purchase Date 2012-11-12
Purchase Cost 126181.00
Development Cost 0.00
9,55,920  9 Lacs+

Pimpalgaon 4038/32
Total Area 234
Built Up Area 234
Whether Inherited N
Purchase Date 2012-11-12
Purchase Cost 120515.00
Development Cost 0.00
9,13,080  9 Lacs+

Pimpalgaon 4038/33
Total Area 124
Built Up Area 124
Whether Inherited N
Purchase Date 2012-11-12
Purchase Cost 63863.00
Development Cost 0.00
4,83,840  4 Lacs+",Nil,Nil,Nil, 185008080
iv,Residential Buildings,Nil,"Pimpalgaon 435/A/1/A/1B
Total Area 1866.67
Built Up Area 1866.67
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
39,87,059  39 Lacs+","Palkhed 1058
Total Area 800
Built Up Area 800
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
8,36,325  8 Lacs+

Bldg No. 2B, 3rd Floor Versova Mumbai 400053
Total Area 832.48
Built Up Area 832.48
Whether Inherited N
Purchase Date 2010-02-05
Purchase Cost 4246000.00
Development Cost 0.00
1,34,06,488  1 Crore+

Nashik 723/4/12 Plot No. 23
Total Area 522.15
Built Up Area
Whether Inherited N
Purchase Date 2000-07-27
Purchase Cost 227070.00
Development Cost 0.00
37,40,121  37 Lacs+",Nil,Nil,Nil, 21969993
v,Others,"Shri Nandlal Bansilal Dixit 455/1
Total Area 01.92
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,00,000  2 Lacs+",Nil,Nil,Nil,Nil,Nil, 200000
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"32,79,62,791  32 Crore+","2,77,58,019  2 Crore+","6,65,02,995  6 Crore+","4,84,26,378  4 Crore+","61,35,642  61 Lacs+",Nil, 476785825
vii,Totals Calculated,"Rs 32,79,62,791
32 Crore+","Rs 2,77,58,019
2 Crore+","Rs 6,65,02,995
6 Crore+","Rs 4,84,26,378
4 Crore+","Rs 61,35,642
61 Lacs+",Nil, 476785825
