SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Joint Venture Ground - Balali Goa, Av. No. 75(1/4 Part)
Total Area 7 Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
65,00,000  65 Lacs+",Nil,Nil,Nil,Nil,Nil, 6500000
ii,Non Agricultural Land,"Balali, Goa, Av. No.245/5
Total Area 1703 Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1993-07-27
Purchase Cost 85150.00
Development Cost 25000.00
36,08,000  36 Lacs+

Plot No. 533/A, 12th Road, Chembur, Mumbai (Leas of Mhada Rules) CTS No.1425
Total Area 262 Sq. Ft
Built Up Area
Whether Inherited N
Purchase Date 2007-12-14
Purchase Cost 437000.00
Development Cost 0.00
0  

Akshay Apt. 10th Road, Chembur, Mumbai (Partnership 1/2) Sv No.1996
Total Area 510 Sq Ft
Built Up Area
Whether Inherited N
Purchase Date 2005-10-07
Purchase Cost 800000.00
Development Cost 0.00
32,84,500  32 Lacs+

Phatarpa Goa Sv. No. 76/1
Total Area 500 Sq Ft
Built Up Area
Whether Inherited N
Purchase Date 2019-00-00
Purchase Cost 400000.00
Development Cost 0.00
4,00,000  4 Lacs+",Nil,Nil,Nil,Nil,Nil, 7292500
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"Flat No. 533, Aapla 4,12th Road, Chembur, Mumbai
Total Area 600 Sq Ft
Built Up Area 775 Sq Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
28,10,400  28 Lacs+",Nil,Nil,Nil,Nil,Nil, 2810400
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,66,02,900  1 Crore+",Nil,Nil,Nil,Nil,Nil, 16602900
vii,Totals Calculated,"Rs 1,66,02,900
1 Crore+",Nil,Nil,Nil,Nil,Nil, 16602900
