SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"At Village Dhokmale Dist Ratnagiri Maharashtra Gat no 36
Total Area 2 Acres
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 114217.00
Development Cost 0.00
14,60,000  14 Lacs+","At Village Dhokamle Dist Ratnagiri Maharashtra Gat No 36
Total Area 2 Acres
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 114217.00
Development Cost 0.00
14,60,000  14 Lacs+",Nil,Nil,Nil,Nil, 2920000
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,"Gala No 2 Shed No 7 Phaphadla Industrial Estate Vasai Dist Palghar
Total Area 900 Sq Ft
Built Up Area 1080 Sq Ft
Whether Inherited N
Purchase Date 1996-11-03
Purchase Cost 226048.00
Development Cost 0.00
75,00,000  75 Lacs+",Nil,Nil,Nil,Nil, 7500000
iv,Residential Buildings,"5 Flasts (Flats No 101, 201, 202, 702 Duplex Flat No 8th And 9th Floor)Inherited After Developing Ancetrial land At Shri Vidyavihar Happy Home Society Nehru Road Vile Parle E Mumbai 400057
Total Area 4614 Sq Ft
Built Up Area 5540 Sq Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 27000.00
Development Cost 28472941.00
22,16,00,000  22 Crore+

Jointly Held Property With Spouse Flat No 202 Crystal Premiere Survey No 22 Balewadi Pune 411045
Total Area 673.94 Sq Ft
Built Up Area 808.71 Sq Ft
Whether Inherited N
Purchase Date 2018-01-16
Purchase Cost 2585500.00
Development Cost 0.00
25,00,000  25 Lacs+","Flat No 202 Crystal Premiere Survey No 22 Balewadi Pune 411045
Total Area 373.94 Sq
Built Up Area 808.71 Sq Ft
Whether Inherited N
Purchase Date 2018-01-06
Purchase Cost 2585500.00
Development Cost 0.00
25,00,000  25 Lacs+",Nil,Nil,Nil,Nil, 226600000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"22,55,60,000  22 Crore+","1,14,60,000  1 Crore+",0,Nil,Nil,Nil, 237020000
vii,Totals Calculated,"Rs 22,55,60,000
22 Crore+","Rs 1,14,60,000
1 Crore+",Nil,Nil,Nil,Nil, 237020000
