SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Balpiravadi Osmanabad 54
Total Area 3Acre17Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
6,16,500  6 Lacs+

Balpirvadi Osmanabad 50/2
Total Area 1Acre30Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,50,000  3 Lacs+

Balpiravadi Osmanabad 22
Total Area 2Acre20Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
18,30,000  18 Lacs+

Devdhanora Kalamb Osmanabad 88
Total Area 2Acre39Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
12,49,500  12 Lacs+","Sarola Osmanabad 236
Total Area 4Acre20Gunthe
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
20,16,000  20 Lacs+",Nil,Nil,Nil,Nil, 6062000
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"40,46,000  40 Lacs+","20,16,000  20 Lacs+",Nil,Nil,Nil,Nil, 6062000
vii,Totals Calculated,"Rs 40,46,000
40 Lacs+","Rs 20,16,000
20 Lacs+",Nil,Nil,Nil,Nil, 6062000
