SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Ter Survey Number G.No 8
Total Area 8 Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,50,000  40 Lacs+

Ter Survey Number G.No 7
Total Area 6 Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
42,45,000  42 Lacs+

Shingoli Survey No G.No 351
Total Area 2 Acres
Built Up Area
Whether Inherited N
Purchase Date 2000-02-11
Purchase Cost 54000.00
Development Cost 0.00
12,40,000  12 Lacs+","Ter Survey Number G.No 8
Total Area 4 Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
20,12,500  20 Lacs+

Shingoli Survey No G.No 351
Total Area 2 Acres
Built Up Area
Whether Inherited N
Purchase Date 2000-02-11
Purchase Cost 54000.00
Development Cost 0.00
12,40,000  12 Lacs+",Nil,Nil,Nil,Nil, 12787500
ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,0
iii,Commercial Buildings,"Nerul Flat No 101 102 Sagar Darshan Pallam Beach Road Tower No 9 Sec 18 Area 101-1164 Sq.ft 102-1164 Sq.ft Cost of Purchase 101- 124390/- 102 124390/-
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,25,92,000  3 Crore+

Turbhe, Navi Mumbai Gala No 101 to 106, 119, 120, 122, 123 D-265
Total Area 6654Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 2950000.00
Development Cost 0.00
3,66,00,000  3 Crore+

Nerul Flat No 5 Siddhivinayak CHS Plot No 11B Sector 21
Total Area 1655Sq.ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
66,00,000  66 Lacs+",Nil,Nil,Nil,Nil,Nil, 75792000
iv,Residential Buildings,"Colaba, Mumbai B-1 Connaught Mandion Opp. Colaba Post Office
Total Area 1891 Sq.ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
14,35,00,000  14 Crore+

Pune 81/1A Plot No 1
Total Area 1260Sq.ft
Built Up Area 1575Sq.ft
Whether Inherited N
Purchase Date 1990-04-12
Purchase Cost 780000.00
Development Cost 0.00
2,09,88,000  2 Crore+",Nil,Nil,Nil,Nil,Nil, 164488000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"24,98,15,000  24 Crore+","32,52,500  32 Lacs+",Nil,Nil,Nil,Nil, 253067500
vii,Totals Calculated,"Rs 24,98,15,000
24 Crore+","Rs 32,52,500
32 Lacs+",Nil,Nil,Nil,Nil, 253067500
