SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Asadwan Nanded 129
Total Area 2Acre
Built Up Area
Whether Inherited N
Purchase Date 1997-07-01
Purchase Cost 111146.00
Development Cost 0.00
2,50,00,000  2 Crore+

Asadwan Nanded 52
Total Area 4Acre9R
Built Up Area
Whether Inherited N
Purchase Date 2006-04-27
Purchase Cost 1893690.00
Development Cost 0.00
3,50,00,000  3 Crore+

Fatejangpur Nanded 30
Total Area 28R
Built Up Area
Whether Inherited N
Purchase Date 1997-04-10
Purchase Cost 323481.00
Development Cost 0.00
1,00,00,000  1 Crore+

Fatejangpur Nanded 30
Total Area 3Acre12R
Built Up Area
Whether Inherited N
Purchase Date 1997-03-30
Purchase Cost 110126.00
Development Cost 0.00
6,00,00,000  6 Crore+

Fatejangpur Nanded 30
Total Area 0H31R
Built Up Area
Whether Inherited N
Purchase Date 1997-08-21
Purchase Cost 31426.00
Development Cost 0.00
1,50,00,000  1 Crore+

Fatejangpur Nanded 11
Total Area 0H20R
Built Up Area
Whether Inherited N
Purchase Date 2000-02-10
Purchase Cost 35741.00
Development Cost 0.00
75,00,000  75 Lacs+

Sangvi Nanded 22
Total Area 0H08R
Built Up Area
Whether Inherited N
Purchase Date 2013-07-30
Purchase Cost 1113180.00
Development Cost 0.00
40,00,000  40 Lacs+

Sangvi Nanded 38,39,40
Total Area 3Acre21R
Built Up Area
Whether Inherited N
Purchase Date 1995-05-20
Purchase Cost 328227.00
Development Cost 0.00
3,75,00,000  3 Crore+

Vasarni Nanded 56
Total Area 3Acre08R
Built Up Area
Whether Inherited N
Purchase Date 1996-11-13
Purchase Cost 164831.00
Development Cost 0.00
3,50,00,000  3 Crore+

Ravet Pune 202/3
Total Area 1Acre
Built Up Area
Whether Inherited N
Purchase Date 2006-09-11
Purchase Cost 666667.00
Development Cost 0.00
1,50,00,000  1 Crore+

Wagholi Pune 1281
Total Area 10R
Built Up Area
Whether Inherited N
Purchase Date 2012-07-26
Purchase Cost 1060440.00
Development Cost 1500000.00
50,00,000  50 Lacs+

Asadwan Nanded 48
Total Area 2Acre8R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,00,00,000  2 Crore+

Asadwan Nanded 129
Total Area 2Acre1R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,50,00,000  1 Crore+

Kamtha Nanded 276
Total Area 0H30R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
50,00,000  50 Lacs+

Kamtha Nanded 1
Total Area 3Ace36R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,75,00,000  1 Crore+

Kamtha Nanded 2
Total Area 2Acre24R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,85,00,000  1 Crore+

Sangvi Nanded 52
Total Area 0H23R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
60,00,000  60 Lacs+

Sangvi Nanded 51
Total Area 1Acre26R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,50,00,000  1 Crore+

Sangvi Nanded 50
Total Area 1Acre27R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,48,00,000  1 Crore+

Vasarni Nanded 4/1
Total Area 3Acre
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,00,00,000  2 Crore+

Vasarni Nanded 4/A
Total Area 2Acre37R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,00,00,000  2 Crore+

Ratoli Nanded 65/B
Total Area 3Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,00,000  15 Lacs+

Ratoli Nanded 65/B
Total Area 8.13Acres
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,00,000  40 Lacs+

Sangvi Nanded 33
Total Area 0H33R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,00,000  40 Lacs+

Sangvi Nanded 67
Total Area 2Acre23R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,70,00,000  1 Crore+

Ravet Pune 202/1
Total Area 2.75Acre
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,50,00,000  3 Crore+

Sangvi Nanded 74
Total Area 1Acre20R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Sangvi Nanded 74
Total Area 1Acre20R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Asadwan Nanded 100
Total Area 0H36R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,50,00,000  1 Crore+

Sangvi Nanded 38,39,40
Total Area 3Acre2R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,50,00,000  4 Crore+

Sangvi Nanded 35
Total Area 33R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Vasarni Nanded 4/3/C
Total Area 7Acre17R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,00,00,000  4 Crore+

Kamtha Nanded 276
Total Area 3Acre2R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,00,00,000  3 Crore+

Sangvi Nanded 30
Total Area 31R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Sangvi Nanded 67
Total Area 2Acre23R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,50,00,000  2 Crore+

Sangvi Nanded 35
Total Area 33R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+","Wagholi Pune 1281
Total Area 20R
Built Up Area
Whether Inherited N
Purchase Date 2010-11-06
Purchase Cost 1535131.00
Development Cost 1500000.00
50,00,000  50 Lacs+

Waghala 31
Total Area 5Acre4R
Built Up Area
Whether Inherited N
Purchase Date 1997-09-06
Purchase Cost 144726.00
Development Cost 0.00
5,55,00,000  5 Crore+

Waghalal Nanded 37
Total Area 2Acre27R
Built Up Area
Whether Inherited N
Purchase Date 1999-04-15
Purchase Cost 132926.00
Development Cost 0.00
2,75,00,000  2 Crore+

Lohgaon Pune 48
Total Area 3500Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-05-20
Purchase Cost 735520.00
Development Cost 0.00
50,00,000  50 Lacs+

madansuri Latur 195
Total Area 5Acre2R
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,00,000  5 Lacs+

Hotoel Haveli Pune 553
Total Area 14R
Built Up Area
Whether Inherited N
Purchase Date 2010-05-17
Purchase Cost 922600.00
Development Cost 0.00
25,00,000  25 Lacs+

Hotole Haveli Pune 422
Total Area 12R
Built Up Area
Whether Inherited N
Purchase Date 2009-07-28
Purchase Cost 383690.00
Development Cost 0.00
25,00,000  25 Lacs+",Nil,"Rotoli Nanded 245
Total Area 6Acre8r
Built Up Area
Whether Inherited N
Purchase Date 1999-09-22
Purchase Cost 31244.00
Development Cost 0.00
1,40,00,000  1 Crore+",Nil,Nil, 774800000
ii,Non Agricultural Land,"Dattnagar Nanded 43
Total Area 1500Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1997-01-30
Purchase Cost 133186.00
Development Cost 0.00
25,00,000  25 Lacs+

Gorashan Nanded 6048
Total Area 8000Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1996-07-22
Purchase Cost 585100.00
Development Cost 0.00
1,60,00,000  1 Crore+

Borban Nanded 111
Total Area 377.20Sq.mtr
Built Up Area
Whether Inherited N
Purchase Date 2019-06-24
Purchase Cost 4786300.00
Development Cost 0.00
1,25,00,000  1 Crore+

Dattanagar Nanded 77
Total Area 4320Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
65,00,000  65 Lacs+

Dattabagar Nanded 77
Total Area 2520Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
38,00,000  38 Lacs+

Vasarni Nanded 63/2
Total Area 3393Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,36,00,000  1 Crore+

Naigaon Nanded 60
Total Area 960Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Narsi Nanded 175
Total Area 6300Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,90,00,000  1 Crore+

Asdullabad Nanded 31
Total Area 4000Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,00,00,000  2 Crore+

Dattnagar Nanded 8
Total Area 1800Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
60,00,000  60 Lacs+

MIDC Nanded 30
Total Area 10000Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
24,00,000  24 Lacs+

Cidco Nanded 20
Total Area 96Sq.mtr
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+

Cidco Nanded AS20
Total Area 5115Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Cidco Nanded 21
Total Area 5500Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,25,00,000  1 Crore+

Dattnagar 42
Total Area 1800Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,25,00,000  1 Crore+

Cidco Nanded 19
Total Area 4520Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,00,000  40 Lacs+

Plot No. 129
Total Area 167.25Sq.Mtr
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
20,00,000  20 Lacs+

Cidco Nanded 19
Total Area 393.35Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,00,000  40 Lacs+

Cidco Nanded 20
Total Area 96Sq.Mtr
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
10,00,000  10 Lacs+","Borban Plot Nanded 159, 160
Total Area
Built Up Area
Whether Inherited N
Purchase Date 2019-06-24
Purchase Cost 5747700.00
Development Cost 0.00
1,47,00,000  1 Crore+

Khadgaon Latur 1
Total Area 0H67.5R
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+",Nil,Nil,Nil,Nil, 184000000
iii,Commercial Buildings,"Pune 82/A, 81/2A
Total Area 386Sq.Ft
Built Up Area 386Sq.Ft
Whether Inherited N
Purchase Date 2014-04-21
Purchase Cost 1379529.00
Development Cost 0.00
30,00,000  30 Lacs+

Pune 82/2+3/1
Total Area 386Sq.Ft
Built Up Area 386Sq.Ft
Whether Inherited N
Purchase Date 2014-04-21
Purchase Cost 1379259.00
Development Cost 0.00
30,00,000  30 Lacs+

Pune 82/2+3/I
Total Area 467Sq.Ft
Built Up Area 467Sq.Ft
Whether Inherited N
Purchase Date 2014-04-21
Purchase Cost 1665520.00
Development Cost 0.00
40,00,000  40 Lacs+

Pune 82/2+3/I
Total Area 437Sq.Ft
Built Up Area 437Sq.Ft
Whether Inherited N
Purchase Date 2014-04-21
Purchase Cost 1561425.00
Development Cost 0.00
40,00,000  40 Lacs+

Bhagyanagar Nanded 39P
Total Area 5500Sq.Ft
Built Up Area 5500Sq.Ft
Whether Inherited N
Purchase Date 1982-09-04
Purchase Cost 464686.00
Development Cost 3250000.00
2,75,00,000  2 Crore+

Sanman Presitie Nanded 62,63,64,65
Total Area 1580Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2016-06-09
Purchase Cost 6383240.00
Development Cost 0.00
2,00,00,000  2 Crore+

Sanman Nanded U2
Total Area 390Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2016-06-09
Purchase Cost 2226740.00
Development Cost 0.00
1,00,00,000  1 Crore+

Gorashan Nanded 53
Total Area 8000Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1996-07-22
Purchase Cost 585100.00
Development Cost 0.00
1,60,00,000  1 Crore+

Borban Nanded 111
Total Area 377.20Sq.mtr
Built Up Area
Whether Inherited N
Purchase Date 2019-06-24
Purchase Cost 4786300.00
Development Cost 0.00
1,25,00,000  1 Crore+

Dattnagar 77
Total Area 4320Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
65,00,000  65 Lacs+

Dattnagar Nanded 77
Total Area 2520Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
38,00,000  38 Lacs+

Vasarni Nanded 63/2
Total Area 3393Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,36,00,000  1 Crore+

Cidco Nanded AS20
Total Area 475.20Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

APMC New Mondha Nanded 1/18/271
Total Area 1800Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

APMC Mumbai 423
Total Area 600Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Naigaon Nanded
Total Area 2100Sq.Ft
Built Up Area 2500Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Naigaon Nanded
Total Area 2100Sq.Ft
Built Up Area 2500Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Naigaon Shivaji Chouk Nanded
Total Area 3000Sq.Ft
Built Up Area 3100Sq.Ft
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Shaigaon Buldhana Bhavani Complex
Total Area 16000Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
4,00,00,000  4 Crore+

Naigaon Nanded 18
Total Area 1800Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Naigaon Nanded 41
Total Area 1800Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,00,000  1 Crore+

Asdullabad Nanded 31
Total Area 4000Sq.Ft
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,00,00,000  2 Crore+","Borban Nanded 159, 160
Total Area 453.25Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2019-06-24
Purchase Cost 5747700.00
Development Cost 0.00
1,47,00,000  1 Crore+",Nil,Nil,Nil,Nil, 278600000
iv,Residential Buildings,"Phulenagar Nanded 4540
Total Area 3600Sq.Ft
Built Up Area 3000Sq.Ft
Whether Inherited N
Purchase Date 1992-01-28
Purchase Cost 1233320.00
Development Cost 0.00
3,00,00,000  3 Crore+

Vazirabad Nanded 303
Total Area 132.82Sq.Mtr
Built Up Area 132.82Sq.Mtr
Whether Inherited N
Purchase Date 2019-05-18
Purchase Cost 3254500.00
Development Cost 0.00
75,00,000  75 Lacs+

Vazirabad Nanded 403
Total Area 132.82Sq.Mtr
Built Up Area 132.82Sq.Mtr
Whether Inherited N
Purchase Date 2019-05-18
Purchase Cost 3254500.00
Development Cost 0.00
75,00,000  75 Lacs+

Kanchangnaga Washi 1207
Total Area 2275Sq.Ft
Built Up Area 2275Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
2,28,00,000  2 Crore+

Nilkanth Heights Navi Mumbai
Total Area
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
3,00,00,000  3 Crore+

Timapalli Rangareddy
Total Area 836Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
25,00,000  25 Lacs+

Radha Apts Nanded 303
Total Area 132.82Sq.Ft
Built Up Area 132.82Sq.Ft
Whether Inherited N
Purchase Date 2017-05-18
Purchase Cost 3254500.00
Development Cost 0.00
75,00,000  75 Lacs+

Radha Apts Nanded 403
Total Area 132.82Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2017-05-18
Purchase Cost 3254500.00
Development Cost 0.00
75,00,000  75 Lacs+","Hadapsiar Pune H1101
Total Area 590.14Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,00,00,000  5 Crore+",Nil,"Kharghar Mumbai D-3
Total Area 555Sq.Ft
Built Up Area 555Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Kharghar Mumbai A-3
Total Area 560Sq.Ft
Built Up Area 560Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Kharghar Mumbai A-3
Total Area 560Sq.Ft
Built Up Area 560Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Kharghar Mumbai A-2
Total Area 560Sq.Ft
Built Up Area 560Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Kharghar Mumbai A1
Total Area 410Sq.Ft
Built Up Area 410Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Kharghar Mumbai A2
Total Area 560Sq.Ft
Built Up Area 560Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+

Kharghar Mumbai B1
Total Area 560Sq.Ft
Built Up Area 560Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
75,00,000  75 Lacs+",Nil,Nil, 217800000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,19,28,00,000  119 Crore+","18,79,00,000  18 Crore+",Nil,"6,65,00,000  6 Crore+",Nil,Nil, 1447200000
vii,Totals Calculated,"Rs 1,20,08,00,000
120 Crore+","Rs 18,79,00,000
18 Crore+",Nil,"Rs 6,65,00,000
6 Crore+",Nil,Nil, 1455200000
