SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,"Machal Lanja 156
Total Area 77Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2011-10-31
Purchase Cost 250000.00
Development Cost 0.00
5,00,000  5 Lacs+

Bhatye Ratnagiri 75/5
Total Area 24Gunthe
Built Up Area
Whether Inherited N
Purchase Date 2018-08-18
Purchase Cost 1378000.00
Development Cost 0.00
20,00,000  20 Lacs+",Nil,Nil,Nil,Nil, 2500000
ii,Non Agricultural Land,Nil,"Rahatgar 85
Total Area 8R
Built Up Area
Whether Inherited N
Purchase Date 2018-03-08
Purchase Cost 3975000.00
Development Cost 0.00
45,00,000  45 Lacs+",Nil,Nil,Nil,Nil, 4500000
iii,Commercial Buildings,Nil,"Arihant Plaza 3 Shop 89
Total Area 150Sq.Ft
Built Up Area 150Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 160000.00
Development Cost 0.00
2,50,000  2 Lacs+

Arihant Plaza 3 Shop 89
Total Area 200Sq.Ft
Built Up Area 200Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 250000.00
Development Cost 0.00
4,00,000  4 Lacs+

Arihant Plaza 3 Shop 89
Total Area 184Sq.Ft
Built Up Area 184Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 200000.00
Development Cost 0.00
3,50,000  3 Lacs+",Nil,Nil,Nil,Nil, 1000000
iv,Residential Buildings,"Rukmini Apt 88A, 206A, 206B
Total Area 300Sq.Ft
Built Up Area 321Sq.Ft
Whether Inherited N
Purchase Date 2005-09-01
Purchase Cost 250000.00
Development Cost 0.00
4,00,000  4 Lacs+

Kajhi Construction Rajapur
Total Area 730Sq.Ft
Built Up Area 750Sq.Ft
Whether Inherited N
Purchase Date 2011-10-21
Purchase Cost 600000.00
Development Cost 0.00
8,00,000  8 Lacs+

Aali 346
Total Area 2500Sq.Ft
Built Up Area 2800Sq.Ft
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 50000.00
Development Cost 0.00
7,00,000  7 Lacs+

Aali Ratnagiri 113
Total Area 1500Sq.Ft
Built Up Area 1600Sq.Ft
Whether Inherited N
Purchase Date 2012-02-09
Purchase Cost 3000000.00
Development Cost 0.00
35,00,000  35 Lacs+","Shankheshwar C-Wing R No. 2, 284
Total Area 459Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2006-08-10
Purchase Cost 370325.00
Development Cost 0.00
5,00,000  5 Lacs+",Nil,Nil,Nil,Nil, 5900000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"54,00,000  54 Lacs+","95,00,000  95 Lacs+",Nil,Nil,Nil,Nil, 14900000
vii,Totals Calculated,"Rs 54,00,000
54 Lacs+","Rs 85,00,000
85 Lacs+",Nil,Nil,Nil,Nil, 13900000
