SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Lalguda 61/1
Total Area 3 Acre
Built Up Area
Whether Inherited N
Purchase Date 2013-09-07
Purchase Cost 1600000.00
Development Cost 0.00
21,00,000  21 Lacs+

Dhabapur Yavatmal 2
Total Area 9.3Acre
Built Up Area
Whether Inherited N
Purchase Date 2012-03-15
Purchase Cost 600000.00
Development Cost 0.00
14,00,000  14 Lacs+

Dhabapur Wani 10/2
Total Area 4.95Acre
Built Up Area
Whether Inherited N
Purchase Date 1997-05-15
Purchase Cost 200000.00
Development Cost 0.00
8,00,000  8 Lacs+","Dhabapur Yavatmal 10/1
Total Area 3Acre
Built Up Area
Whether Inherited N
Purchase Date 1997-05-15
Purchase Cost 150000.00
Development Cost 0.00
5,00,000  5 Lacs+

Wani Yavatmal 38/2
Total Area 4.5Acre
Built Up Area
Whether Inherited N
Purchase Date 2016-12-01
Purchase Cost 4501000.00
Development Cost 0.00
70,00,000  70 Lacs+",Nil,Nil,Nil,Nil, 11800000
ii,Non Agricultural Land,"Wani 51/1, 51/2
Total Area 1614Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2002-07-22
Purchase Cost 17500.00
Development Cost 0.00
3,00,000  3 Lacs+

Wani 19/1-B, 19/1-E
Total Area 1259Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2013-03-14
Purchase Cost 450000.00
Development Cost 0.00
7,00,000  7 Lacs+

Lalguda Yavatmal 100/1
Total Area 4700Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2003-09-29
Purchase Cost 250000.00
Development Cost 0.00
1,70,000  1 Lacs+

Ganeshpur Yavatmal 3/2
Total Area 9684Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2014-08-07
Purchase Cost 946000.00
Development Cost 0.00
11,00,000  11 Lacs+","Lalguda Wani 1,2,5,6
Total Area 6899Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2012-07-27
Purchase Cost 275000.00
Development Cost 0.00
5,00,000  5 Lacs+

Wani 7 Plot No. 140
Total Area 3615Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2004-03-25
Purchase Cost 150000.00
Development Cost 0.00
10,00,000  10 Lacs+",Nil,Nil,Nil,Nil, 3770000
iii,Commercial Buildings,"Wani Yavatmal 8-D,
Total Area 2426Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 300000.00
Development Cost 0.00
15,00,000  15 Lacs+",Nil,Nil,Nil,Nil,Nil, 1500000
iv,Residential Buildings,"Wani Yavatmal 17-A 2/3/45
Total Area 4000Sq.Ft
Built Up Area 4000Sq.Ft
Whether Inherited N
Purchase Date 1993-03-03
Purchase Cost 135000.00
Development Cost 2000000.00
50,00,000  50 Lacs+",Nil,Nil,Nil,Nil,Nil, 5000000
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"1,30,70,000  1 Crore+","90,00,000  90 Lacs+",Nil,Nil,Nil,Nil, 22070000
vii,Totals Calculated,"Rs 1,30,70,000
1 Crore+","Rs 90,00,000
90 Lacs+",Nil,Nil,Nil,Nil, 22070000
