SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,Nil,"Daregaon Malegaon 177/2
Total Area 2Acre32R
Built Up Area
Whether Inherited N
Purchase Date 1991-10-04
Purchase Cost 0.00
Development Cost 0.00
1,18,57,500  1 Crore+",Nil,"Galne Malegaon 248
Total Area 7Acre31R
Built Up Area
Whether Inherited N
Purchase Date 2011-02-14
Purchase Cost 413100.00
Development Cost 0.00
20,93,652  20 Lacs+

Galne Malegaon Nashik 249/2/3
Total Area 2Acre20R
Built Up Area
Whether Inherited N
Purchase Date 2016-01-01
Purchase Cost 286000.00
Development Cost 0.00
6,73,200  6 Lacs+","Galne Malegaon 258
Total Area 5Acre
Built Up Area
Whether Inherited N
Purchase Date 2011-04-29
Purchase Cost 350000.00
Development Cost 0.00
13,46,400  13 Lacs+

Galne Malegaon 249/2/3
Total Area 2Acre1R
Built Up Area
Whether Inherited N
Purchase Date 2012-06-21
Purchase Cost 190000.00
Development Cost 0.00
5,45,292  5 Lacs+

Galne Malegaon 261/1
Total Area 6Acre30R
Built Up Area
Whether Inherited N
Purchase Date 2013-07-23
Purchase Cost 422000.00
Development Cost 0.00
18,17,640  18 Lacs+",Nil, 18333684
ii,Non Agricultural Land,"Dabhadi Malegoan 1472
Total Area 69151.50Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2000-12-22
Purchase Cost 87500.00
Development Cost 0.00
36,83,000  36 Lacs+

Sangameshwar Malegaon 226/8
Total Area 6534Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 1997-03-12
Purchase Cost 175000.00
Development Cost 0.00
67,86,000  67 Lacs+","Soygaon Malegoan 19/3/28
Total Area 2000.2Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2019-08-07
Purchase Cost 442500.00
Development Cost 0.00
4,42,442  4 Lacs+

Soygaon Malegaon 19/3/29
Total Area 2000.2Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2019-08-07
Purchase Cost 442500.00
Development Cost 0.00
4,42,442  4 Lacs+",Nil,"Soygaon 19/3
Total Area 2000.2Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-01-17
Purchase Cost 223080.00
Development Cost 0.00
4,42,442  4 Lacs+

Soygaon Malegaon 19/3
Total Area 2000.2Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-01-17
Purchase Cost 223080.00
Development Cost 0.00
4,42,442  4 Lacs+

Sangameshwar Malegaon 287/1B/1
Total Area 11434.50Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2010-04-27
Purchase Cost 1300000.00
Development Cost 0.00
1,17,60,000  1 Crore+

Sangameshwar Malegaon 242/1
Total Area 233.34Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2010-04-27
Purchase Cost 124000.00
Development Cost 0.00
1,45,472  1 Lacs+

Soygaon Malegaon 84/1
Total Area 12342Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2010-05-05
Purchase Cost 400000.00
Development Cost 0.00
28,13,311  28 Lacs+",Nil,Nil, 26957551
iii,Commercial Buildings,Nil,"Sangameshwar Malegaon 298/352/1+2
Total Area 1000Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2011-08-22
Purchase Cost 285000.00
Development Cost 0.00
12,67,565  12 Lacs+

Sangameshwar Malegaon 196/2B
Total Area 3327.20Sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2018-01-03
Purchase Cost 0.00
Development Cost 0.00
1,55,34,525  1 Crore+

Sangameshwar Malegaon 298/352/1+2
Total Area 268.56sq.Ft
Built Up Area
Whether Inherited N
Purchase Date 2002-12-17
Purchase Cost 0.00
Development Cost 0.00
18,38,238  18 Lacs+",Nil,Nil,Nil,Nil, 18640328
iv,Residential Buildings,"Soygaon Malegaon 19/2/3/2
Total Area 157.8Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 1992-03-20
Purchase Cost 0.00
Development Cost 0.00
13,48,675  13 Lacs+

Versova SVP Nagar Andheri West 2D/301
Total Area 64.43Sq.Mtr
Built Up Area
Whether Inherited N
Purchase Date 2010-01-07
Purchase Cost 4246000.00
Development Cost 0.00
1,61,97,090  1 Crore+","SOygaon Malegaon 18/2A, Plot No. 3
Total Area 3023.56Sq.Ft
Built Up Area 749.97Sq.Ft
Whether Inherited N
Purchase Date 2010-07-07
Purchase Cost 800000.00
Development Cost 0.00
20,27,943  20 Lacs+",Nil,Nil,"Soygaon Malegaon 19/3/27
Total Area 2000.2Sq.Ft
Built Up Area 2305.33Sq.Ft
Whether Inherited N
Purchase Date 2019-03-19
Purchase Cost 3180000.00
Development Cost 0.00
51,55,042  51 Lacs+",Nil, 24728750
v,Others,Nil,Nil,Nil,Nil,Nil,Nil,0
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"2,80,14,765  2 Crore+","3,49,66,187  3 Crore+",Nil,"1,83,70,519  1 Crore+","88,64,374  88 Lacs+",Nil, 90215845
vii,Totals Calculated,"Rs 2,80,14,765
2 Crore+","Rs 3,34,10,655
3 Crore+",Nil,"Rs 1,83,70,519
1 Crore+","Rs 88,64,374
88 Lacs+",Nil, 88660313
