SrNo,Description,Self,Spouse,HUF,Dependent1,Dependent2,Dependent3,TotalPrice
i,Agricultural Land,"Karad 198/2, 199/1
Total Area 145 R (3acre 25 R)
Built Up Area
Whether Inherited Y
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
72,50,000  72 Lacs+

Malwadi Masoor, Teh karad 130/3, 133/A, 130/7
Total Area 258 R (6acre 18 R)
Built Up Area
Whether Inherited N
Purchase Date 2008-12-12
Purchase Cost 1254300.00
Development Cost 300000.00
1,03,28,800  1 Crore+","Hatkangale District Kolhapur 888/3 and 86
Total Area 63R (2acre 3R)
Built Up Area
Whether Inherited N
Purchase Date 1994-07-17
Purchase Cost 2035000.00
Development Cost 0.00
69,35,000  69 Lacs+

Malwadi Masur, Teh Karad 130/5, 130/7 and 133/A
Total Area 374.66 R (9 acre 14 R)
Built Up Area
Whether Inherited N
Purchase Date 2009-03-05
Purchase Cost 1337550.00
Development Cost 250000.00
1,49,86,400  1 Crore+",Nil,"Karad Teh Karad 229/3
Total Area 42R (1acre 2R)
Built Up Area
Whether Inherited Y
Purchase Date 2017-01-01
Purchase Cost 0.00
Development Cost 0.00
21,00,000  21 Lacs+

Malwadi masur Teh karad 130/4, 133A, 133B
Total Area 274.23R (6 acre 34R)
Built Up Area
Whether Inherited N
Purchase Date 2011-10-20
Purchase Cost 1435500.00
Development Cost 0.00
1,09,69,200  1 Crore+

Yadavvadi Teh karad 168
Total Area 17R
Built Up Area
Whether Inherited N
Purchase Date 2017-08-24
Purchase Cost 150000.00
Development Cost 0.00
6,80,000  6 Lacs+

Kini, Tehsil Hathkangale 86
Total Area 160R (4R)
Built Up Area
Whether Inherited N
Purchase Date 2018-04-03
Purchase Cost 0.00
Development Cost 0.00
1,31,20,000  1 Crore+",Nil,Nil, 66369400
ii,Non Agricultural Land,"Karad Teh. Karad 10/16 and 10/17
Total Area 4045 sq.ft.
Built Up Area
Whether Inherited N
Purchase Date 2000-08-18
Purchase Cost 235000.00
Development Cost 600000.00
1,33,10,790  1 Crore+

Shivaji Housing society karad
Total Area 7000 sq.ft.
Built Up Area
Whether Inherited N
Purchase Date 2001-05-11
Purchase Cost 950000.00
Development Cost 0.00
1,75,00,000  1 Crore+","karad tehsil karad 10/16 and 10/17
Total Area 4045 sq.ft.
Built Up Area
Whether Inherited N
Purchase Date 2000-08-18
Purchase Cost 235000.00
Development Cost 600000.00
1,33,10,790  1 Crore+",Nil,Nil,Nil,Nil, 44121580
iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,0
iv,Residential Buildings,"karad tehsil karad sy.no.10/8
Total Area 4024.84 sq.ft.
Built Up Area 4997 sq.ft.
Whether Inherited N
Purchase Date 1987-02-23
Purchase Cost 985000.00
Development Cost 0.00
1,61,02,550  1 Crore+

Clorin park Cooperative housing society aundh, pune sy .no.138/1A/1/2 H Flat no.14
Total Area 605.50 sq.ft.
Built Up Area 605.50 sq.ft.
Whether Inherited N
Purchase Date 2002-07-03
Purchase Cost 735210.00
Development Cost 0.00
55,66,000  55 Lacs+

Rajyog Cooperative House construction Ltd. Mumbai 1374A 2/A 1203
Total Area 693 sq.ft.
Built Up Area 693 sq.ft.
Whether Inherited N
Purchase Date 2010-02-16
Purchase Cost 4300000.00
Development Cost 0.00
1,50,00,000  1 Crore+

Baner, Tehsil haveli District Pune Ritupurn Building, Flat no.1102
Total Area 1817 sq.ft.
Built Up Area 1817 sq.ft.
Whether Inherited N
Purchase Date 2015-08-12
Purchase Cost 6000000.00
Development Cost 0.00
80,00,000  80 Lacs+

Malwadi Teh. karad, land no.267
Total Area 2412 sq.ft.
Built Up Area 2412 sq.ft.
Whether Inherited N
Purchase Date 2008-12-12
Purchase Cost 0.00
Development Cost 500000.00
30,33,800  30 Lacs+","Clorin park coopeartive housing society aundh pune sy.no.138/1A/1/2 H Flat no.14
Total Area 605.50 sq.ft.
Built Up Area 605.50 sq.ft.
Whether Inherited N
Purchase Date 2002-07-03
Purchase Cost 735210.00
Development Cost 0.00
55,66,000  55 Lacs+

Baner, Tehsil haveli District Pune Ritupurn Building, Flat no.1102 , 141/6, 141/7
Total Area 1817 sqft.
Built Up Area 1817 sqft.
Whether Inherited N
Purchase Date 2015-08-02
Purchase Cost 6000000.00
Development Cost 0.00
80,00,000  80 Lacs+

Malwadi Teh. karad, land no.267
Total Area 2423 sq.ft.
Built Up Area 2423 sq.ft.
Whether Inherited N
Purchase Date 2009-03-05
Purchase Cost 0.00
Development Cost 0.00
31,10,836  31 Lacs+

kini tehsil hathkangale land no.84
Total Area 250 sq.ft.
Built Up Area 250 sq.ft.
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
1,00,000  1 Lacs+",Nil,Nil,Nil,Nil, 64479186
v,Others,"Pistol 32 bor
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
30,000  30 Thou+

Gun 12 bor
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
5,000  5 Thou+

Rifle Sports
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
7,000  7 Thou+

Mobile
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,000  15 Thou+","Revolver
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,000  40 Thou+

Mobile
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
12,000  12 Thou+",Nil,"Mobile
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
15,000  15 Thou+

Pistol
Total Area
Built Up Area
Whether Inherited N
Purchase Date 0000-00-00
Purchase Cost 0.00
Development Cost 0.00
40,000  40 Thou+",Nil,Nil, 164000
vi,Total Current Market Value of (i) to (v) (as per Affidavit),"8,26,48,940  8 Crore+","5,20,61,026  5 Crore+",Nil,"1,51,16,200  1 Crore+",Nil,Nil, 149826166
vii,Totals Calculated,"Rs 9,61,48,940
9 Crore+","Rs 5,20,61,026
5 Crore+",Nil,"Rs 2,69,24,200
2 Crore+",Nil,Nil, 175134166
